mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
S_1106	example	0	1.0000	0.0000	0.9815
S_1107	example	0	1.0000	0.0000	0.9976
S_1108	example	0	1.0000	0.0000	0.9879
S_1109	example	0	1.0000	0.0000	0.9717
S_111	example	0	1.0000	0.0000	0.8450
S_1110	example	0	1.0000	0.0000	0.9879
S_1111	example	0	1.0000	0.0000	0.9879
S_1112	example	0	1.0000	0.0000	0.9947
S_1113	example	0	1.0000	0.0000	0.5537
S_1114	example	0	1.0000	0.0000	0.9964
S_1115	example	0	1.0000	0.0000	0.9717
S_1117	example	0	1.0000	0.0000	0.9717
S_1118	example	0	1.0000	0.0000	0.9920
S_1119	example	0	1.0000	0.0000	0.9999
S_112	example	0	1.0000	0.0000	0.9815
S_1120	example	0	1.0000	0.0000	0.9879
S_1121	example	0	1.0000	0.0000	0.9565
S_1122	example	0	1.0000	0.0000	0.9992
S_1123	example	0	1.0000	0.0000	0.9717
S_1124	example	0	1.0000	0.0000	0.9947
S_1125	example	0	1.0000	0.0000	0.9992
S_1126	example	0	1.0000	0.0000	0.9947
S_1127	example	0	1.0000	0.0000	0.9717
S_1128	example	0	1.0000	0.0000	0.9717
S_1129	example	0	1.0000	0.0000	0.9989
S_113	example	0	1.0000	0.0000	0.8450
S_1130	example	0	1.0000	0.0000	0.9994
S_1131	example	0	1.0000	0.0000	0.9331
S_1132	example	0	1.0000	0.0000	0.9331
S_1133	example	0	1.0000	0.0000	0.9989
S_1134	example	0	1.0000	0.0000	0.9331
S_1135	example	0	1.0000	0.0000	0.9999
S_1136	example	0	1.0000	0.0000	0.9920
S_1137	example	0	1.0000	0.0000	0.9815
S_1138	example	0	1.0000	0.0000	0.9815
S_1139	example	0	1.0000	0.0000	0.9565
S_114	example	0	1.0000	0.0000	0.9331
S_1140	example	0	1.0000	0.0000	0.9992
S_1141	example	0	1.0000	0.0000	0.9879
S_1142	example	0	1.0000	0.0000	0.9815
S_1143	example	0	1.0000	0.0000	0.9717
S_1144	example	0	1.0000	0.0000	0.9565
S_1145	example	0	1.0000	0.0000	0.9879
S_1146	example	0	1.0000	0.0000	0.8975
S_1147	example	0	1.0000	0.0000	0.9984
S_1148	example	0	1.0000	0.0000	0.9331
S_1149	example	0	1.0000	0.0000	0.9331
S_115	example	0	1.0000	0.0000	0.9996
S_1150	example	0	1.0000	0.0000	0.9717
S_1151	example	0	1.0000	0.0000	0.8450
S_1152	example	0	1.0000	0.0000	0.9984
S_1153	example	0	1.0000	0.0000	0.7707
S_1154	example	0	1.0000	0.0000	0.9565
S_1155	example	0	1.0000	0.0000	0.8975
S_1156	example	0	1.0000	0.0000	0.9964
S_1157	example	0	1.0000	0.0000	0.9999
S_1158	example	0	1.0000	0.0000	0.9815
S_1159	example	0	1.0000	0.0000	0.9947
S_116	example	0	1.0000	0.0000	0.9964
S_1160	example	0	1.0000	0.0000	0.9565
S_1161	example	0	1.0000	0.0000	0.9815
S_1162	example	0	1.0000	0.0000	0.9565
S_1163	example	0	1.0000	0.0000	0.9984
S_1164	example	0	1.0000	0.0000	0.9984
S_1165	example	0	1.0000	0.0000	0.9964
S_1166	example	0	1.0000	0.0000	0.9992
S_1167	example	0	1.0000	0.0000	0.9947
S_1168	example	0	1.0000	0.0000	0.9920
S_1169	example	0	1.0000	0.0000	0.9992
S_117	example	0	1.0000	0.0000	0.9879
S_1170	example	0	1.0000	0.0000	0.9331
S_1171	example	0	1.0000	0.0000	0.9815
S_1172	example	0	1.0000	0.0000	0.9976
S_1173	example	0	1.0000	0.0000	0.9920
S_1175	example	0	1.0000	0.0000	0.9565
S_1176	example	0	1.0000	0.0000	0.9947
S_1177	example	0	1.0000	0.0000	0.9331
S_1178	example	0	1.0000	0.0000	0.9964
S_1179	example	0	1.0000	0.0000	0.9717
S_118	example	0	1.0000	0.0000	1.0000
S_1180	example	0	1.0000	0.0000	0.9920
S_1181	example	0	1.0000	0.0000	0.9976
S_1182	example	0	1.0000	0.0000	0.7707
S_1183	example	0	1.0000	0.0000	0.9879
S_1184	example	0	1.0000	0.0000	0.9964
S_1185	example	0	1.0000	0.0000	0.7707
S_1186	example	0	1.0000	0.0000	0.9920
S_1187	example	0	1.0000	0.0000	0.9947
S_1188	example	0	1.0000	0.0000	0.9920
S_1189	example	0	1.0000	0.0000	0.9920
S_119	example	0	1.0000	0.0000	0.9920
S_1190	example	0	1.0000	0.0000	0.9815
S_1191	example	0	1.0000	0.0000	0.9565
S_1192	example	0	1.0000	0.0000	0.9717
S_1193	example	0	1.0000	0.0000	0.9976
S_1194	example	0	1.0000	0.0000	0.9920
S_1195	example	0	1.0000	0.0000	0.9920
S_1196	example	0	1.0000	0.0000	0.9989
S_1197	example	0	1.0000	0.0000	0.9331
S_1198	example	0	1.0000	0.0000	0.9879
S_1199	example	0	1.0000	0.0000	0.9815
S_12	example	0	1.0000	0.0000	0.9947
S_120	example	0	1.0000	0.0000	0.9976
S_1200	example	0	1.0000	0.0000	0.9947
S_1201	example	0	1.0000	0.0000	0.9879
S_1202	example	0	1.0000	0.0000	0.8450
S_1203	example	0	1.0000	0.0000	0.9920
S_1204	example	0	1.0000	0.0000	0.9964
S_1205	example	0	1.0000	0.0000	0.9964
S_1206	example	0	1.0000	0.0000	0.9989
S_1207	example	0	1.0000	0.0000	0.9947
S_1208	example	0	1.0000	0.0000	0.9997
S_1209	example	0	1.0000	0.0000	0.9984
S_121	example	0	1.0000	0.0000	0.9717
S_1210	example	0	1.0000	0.0000	0.8975
S_1211	example	0	1.0000	0.0000	0.8975
S_1212	example	0	1.0000	0.0000	0.9879
S_1213	example	0	1.0000	0.0000	0.9976
S_1214	example	0	1.0000	0.0000	0.9879
S_1215	example	0	1.0000	0.0000	0.9717
S_1216	example	0	1.0000	0.0000	0.9815
S_1217	example	0	1.0000	0.0000	0.9964
S_1218	example	0	1.0000	0.0000	0.9947
S_1219	example	0	1.0000	0.0000	0.9879
S_122	example	0	1.0000	0.0000	0.9331
S_1220	example	0	1.0000	0.0000	0.9565
S_1221	example	0	1.0000	0.0000	0.9331
S_1222	example	0	1.0000	0.0000	0.9976
S_1223	example	0	1.0000	0.0000	0.9331
S_1224	example	0	1.0000	0.0000	0.9331
S_1225	example	0	1.0000	0.0000	0.7707
S_1226	example	0	1.0000	0.0000	0.9947
S_1227	example	0	1.0000	0.0000	0.8975
S_1228	example	0	1.0000	0.0000	0.8450
S_1229	example	0	1.0000	0.0000	0.9994
S_123	example	0	1.0000	0.0000	0.9565
S_1230	example	0	1.0000	0.0000	0.9815
S_1231	example	0	1.0000	0.0000	0.9565
S_1232	example	0	1.0000	0.0000	0.9565
S_1233	example	0	1.0000	0.0000	0.9331
S_1234	example	0	1.0000	0.0000	0.9565
S_1235	example	0	1.0000	0.0000	0.5537
S_1236	example	0	1.0000	0.0000	0.9815
S_1237	example	0	1.0000	0.0000	0.9996
S_1238	example	0	1.0000	0.0000	0.9879
S_1239	example	0	1.0000	0.0000	0.9976
S_124	example	0	1.0000	0.0000	0.8450
S_1241	example	0	1.0000	0.0000	0.9879
S_1242	example	0	1.0000	0.0000	0.9565
S_1243	example	0	1.0000	0.0000	0.8975
S_1244	example	0	1.0000	0.0000	0.9879
S_1245	example	0	1.0000	0.0000	0.9989
S_1246	example	0	1.0000	0.0000	0.9964
S_1247	example	0	1.0000	0.0000	0.8450
S_1248	example	0	1.0000	0.0000	0.9717
S_1249	example	0	1.0000	0.0000	0.9565
S_125	example	0	1.0000	0.0000	0.9717
S_1250	example	0	1.0000	0.0000	0.9964
S_1251	example	0	1.0000	0.0000	0.9331
S_1252	example	0	1.0000	0.0000	0.9992
S_1253	example	0	1.0000	0.0000	0.9879
S_1254	example	0	1.0000	0.0000	0.9717
S_1255	example	0	1.0000	0.0000	0.9976
S_1256	example	0	1.0000	0.0000	0.9565
S_1257	example	0	1.0000	0.0000	0.9976
S_1258	example	0	1.0000	0.0000	0.9815
S_1259	example	0	1.0000	0.0000	0.9815
S_126	example	0	1.0000	0.0000	0.8975
S_1260	example	0	1.0000	0.0000	0.9976
S_1261	example	0	1.0000	0.0000	0.9992
S_1262	example	0	1.0000	0.0000	0.9879
S_1263	example	0	1.0000	0.0000	0.9565
S_1264	example	0	1.0000	0.0000	0.9717
S_1265	example	0	1.0000	0.0000	0.9989
S_1266	example	0	1.0000	0.0000	0.9565
S_1267	example	0	1.0000	0.0000	0.9815
S_1268	example	0	1.0000	0.0000	0.9992
S_1269	example	0	1.0000	0.0000	0.9997
S_127	example	0	1.0000	0.0000	0.9565
S_1270	example	0	1.0000	0.0000	0.9565
S_1271	example	0	1.0000	0.0000	0.9920
S_1272	example	0	1.0000	0.0000	0.6724
S_1273	example	0	1.0000	0.0000	0.9964
S_1274	example	0	1.0000	0.0000	0.9717
S_1275	example	0	1.0000	0.0000	0.6724
S_1277	example	0	1.0000	0.0000	0.9717
S_1278	example	0	1.0000	0.0000	0.8975
S_1279	example	0	1.0000	0.0000	0.9989
S_128	example	0	1.0000	0.0000	0.9964
S_1280	example	0	1.0000	0.0000	0.8975
S_1281	example	0	1.0000	0.0000	0.9879
S_1282	example	0	1.0000	0.0000	0.9565
S_1283	example	0	1.0000	0.0000	0.9717
S_1284	example	0	1.0000	0.0000	0.9565
S_1285	example	0	1.0000	0.0000	0.9879
S_1286	example	0	1.0000	0.0000	0.9947
S_1287	example	0	1.0000	0.0000	0.9964
S_1288	example	0	1.0000	0.0000	0.9717
S_1289	example	0	1.0000	0.0000	0.9565
S_129	example	0	1.0000	0.0000	0.9879
S_1290	example	0	1.0000	0.0000	0.9331
S_1291	example	0	1.0000	0.0000	0.9920
S_1292	example	0	1.0000	0.0000	0.9717
S_1293	example	0	1.0000	0.0000	0.9996
S_1294	example	0	1.0000	0.0000	0.8975
S_1295	example	0	1.0000	0.0000	0.9964
S_1296	example	0	1.0000	0.0000	0.9331
S_1297	example	0	1.0000	0.0000	0.9947
S_1298	example	0	1.0000	0.0000	0.9947
S_1299	example	0	1.0000	0.0000	0.9984
S_13	example	0	1.0000	0.0000	0.9947
S_130	example	0	1.0000	0.0000	0.8975
S_1300	example	0	1.0000	0.0000	0.9815
S_1301	example	0	1.0000	0.0000	0.9565
S_1302	example	0	1.0000	0.0000	0.9717
S_1303	example	0	1.0000	0.0000	0.9984
S_1304	example	0	1.0000	0.0000	0.9879
S_1305	example	0	1.0000	0.0000	0.9984
S_1306	example	0	1.0000	0.0000	0.8975
S_1307	example	0	1.0000	0.0000	0.9984
S_1308	example	0	1.0000	0.0000	0.9989
S_1309	example	0	1.0000	0.0000	0.9920
S_131	example	0	1.0000	0.0000	0.9920
S_1310	example	0	1.0000	0.0000	0.9565
S_1311	example	0	1.0000	0.0000	0.9992
S_1312	example	0	1.0000	0.0000	0.9964
S_1313	example	0	1.0000	0.0000	0.9920
S_1314	example	0	1.0000	0.0000	0.9331
S_1315	example	0	1.0000	0.0000	0.9989
S_1316	example	0	1.0000	0.0000	0.7707
S_1317	example	0	1.0000	0.0000	0.9717
S_1318	example	0	1.0000	0.0000	0.9989
S_1319	example	0	1.0000	0.0000	0.9331
S_132	example	0	1.0000	0.0000	0.9717
S_1320	example	0	1.0000	0.0000	0.9879
S_1321	example	0	1.0000	0.0000	0.9879
S_1322	example	0	1.0000	0.0000	0.9989
S_1323	example	0	1.0000	0.0000	0.9815
S_1324	example	0	1.0000	0.0000	0.9920
S_1325	example	0	1.0000	0.0000	0.9920
S_1326	example	0	1.0000	0.0000	0.9964
S_1327	example	0	1.0000	0.0000	0.9984
S_1328	example	0	1.0000	0.0000	0.9815
S_1329	example	0	1.0000	0.0000	0.9976
S_133	example	0	1.0000	0.0000	0.9920
S_1330	example	0	1.0000	0.0000	0.9976
S_1331	example	0	1.0000	0.0000	0.9815
S_1332	example	0	1.0000	0.0000	0.9815
S_1333	example	0	1.0000	0.0000	0.9920
S_1334	example	0	1.0000	0.0000	0.9879
S_1335	example	0	1.0000	0.0000	0.9815
S_1336	example	0	1.0000	0.0000	0.9976
S_1337	example	0	1.0000	0.0000	0.9920
S_1338	example	0	1.0000	0.0000	0.9989
S_1339	example	0	1.0000	0.0000	0.9976
S_134	example	0	1.0000	0.0000	0.9964
S_1340	example	0	1.0000	0.0000	0.9964
S_1341	example	0	1.0000	0.0000	0.9964
S_1342	example	0	1.0000	0.0000	0.5537
S_1343	example	0	1.0000	0.0000	0.8450
S_1344	example	0	1.0000	0.0000	0.7707
S_1345	example	0	1.0000	0.0000	0.9947
S_1346	example	0	1.0000	0.0000	0.8975
S_1347	example	0	1.0000	0.0000	0.9879
S_1348	example	0	1.0000	0.0000	0.9994
S_1349	example	0	1.0000	0.0000	0.9717
S_135	example	0	1.0000	0.0000	0.9717
S_1350	example	0	1.0000	0.0000	0.9984
S_1351	example	0	1.0000	0.0000	0.9984
S_1352	example	0	1.0000	0.0000	0.9976
S_1353	example	0	1.0000	0.0000	0.9920
S_1354	example	0	1.0000	0.0000	0.9331
S_1355	example	0	1.0000	0.0000	0.9984
S_1356	example	0	1.0000	0.0000	0.9964
S_1357	example	0	1.0000	0.0000	0.9717
S_1358	example	0	1.0000	0.0000	0.9879
S_1359	example	0	1.0000	0.0000	0.9879
S_136	example	0	1.0000	0.0000	0.9565
S_1360	example	0	1.0000	0.0000	0.9879
S_1361	example	0	1.0000	0.0000	0.9989
S_1362	example	0	1.0000	0.0000	0.9879
S_1363	example	0	1.0000	0.0000	0.9920
S_1364	example	0	1.0000	0.0000	0.9565
S_1365	example	0	1.0000	0.0000	0.6724
S_1366	example	0	1.0000	0.0000	0.9964
S_1367	example	0	1.0000	0.0000	0.6724
S_1368	example	0	1.0000	0.0000	0.5537
S_1369	example	0	1.0000	0.0000	0.9331
S_137	example	0	1.0000	0.0000	0.9815
S_1370	example	0	1.0000	0.0000	0.9976
S_1371	example	0	1.0000	0.0000	0.9331
S_1372	example	0	1.0000	0.0000	0.9947
S_1373	example	0	1.0000	0.0000	0.9997
S_1374	example	0	1.0000	0.0000	0.9964
S_1375	example	0	1.0000	0.0000	0.9565
S_1376	example	0	1.0000	0.0000	0.9331
S_1377	example	0	1.0000	0.0000	0.9717
S_1378	example	0	1.0000	0.0000	0.9565
S_1379	example	0	1.0000	0.0000	0.8975
S_138	example	0	1.0000	0.0000	0.9984
S_1380	example	0	1.0000	0.0000	0.9976
S_1381	example	0	1.0000	0.0000	0.9815
S_1382	example	0	1.0000	0.0000	0.9815
S_1383	example	0	1.0000	0.0000	0.9976
S_1384	example	0	1.0000	0.0000	0.8975
S_1385	example	0	1.0000	0.0000	0.8975
S_1386	example	0	1.0000	0.0000	0.9879
S_1387	example	0	1.0000	0.0000	0.9976
S_1388	example	0	1.0000	0.0000	0.9984
S_1389	example	0	1.0000	0.0000	0.9999
S_139	example	0	1.0000	0.0000	0.9815
S_1390	example	0	1.0000	0.0000	0.9964
S_1391	example	0	1.0000	0.0000	0.9989
S_1392	example	0	1.0000	0.0000	0.9717
S_1393	example	0	1.0000	0.0000	0.9994
S_1394	example	0	1.0000	0.0000	0.9920
S_1395	example	0	1.0000	0.0000	0.9920
S_1396	example	0	1.0000	0.0000	0.9879
S_1397	example	0	1.0000	0.0000	0.9964
S_1398	example	0	1.0000	0.0000	0.9879
S_1399	example	0	1.0000	0.0000	0.9331
S_14	example	0	1.0000	0.0000	0.9879
S_140	example	0	1.0000	0.0000	0.9879
S_1400	example	0	1.0000	0.0000	0.9989
S_1401	example	0	1.0000	0.0000	0.9947
S_1402	example	0	1.0000	0.0000	0.8450
S_1403	example	0	1.0000	0.0000	0.9815
S_1404	example	0	1.0000	0.0000	0.9815
S_1405	example	0	1.0000	0.0000	0.8975
S_1406	example	0	1.0000	0.0000	0.9976
S_1407	example	0	1.0000	0.0000	0.9565
S_1408	example	0	1.0000	0.0000	0.9947
S_1409	example	0	1.0000	0.0000	0.9984
S_141	example	0	1.0000	0.0000	0.9879
S_1410	example	0	1.0000	0.0000	0.9964
S_1411	example	0	1.0000	0.0000	0.9947
S_1412	example	0	1.0000	0.0000	0.9879
S_1413	example	0	1.0000	0.0000	0.9920
S_1414	example	0	1.0000	0.0000	0.9717
S_1415	example	0	1.0000	0.0000	0.9994
S_1416	example	0	1.0000	0.0000	0.9920
S_1417	example	0	1.0000	0.0000	0.9964
S_1418	example	0	1.0000	0.0000	0.9879
S_1419	example	0	1.0000	0.0000	0.9996
S_142	example	0	1.0000	0.0000	0.9879
S_1420	example	0	1.0000	0.0000	0.9994
S_1421	example	0	1.0000	0.0000	0.9331
S_1422	example	0	1.0000	0.0000	0.9879
S_1423	example	0	1.0000	0.0000	0.9976
S_1424	example	0	1.0000	0.0000	0.8450
S_1425	example	0	1.0000	0.0000	0.9815
S_1426	example	0	1.0000	0.0000	0.9331
S_1427	example	0	1.0000	0.0000	0.9331
S_1428	example	0	1.0000	0.0000	0.9717
S_1429	example	0	1.0000	0.0000	0.4261
S_143	example	0	1.0000	0.0000	0.9947
S_1430	example	0	1.0000	0.0000	0.7707
S_1431	example	0	1.0000	0.0000	0.9331
S_1432	example	0	1.0000	0.0000	0.9331
S_1433	example	0	1.0000	0.0000	0.9717
S_1434	example	0	1.0000	0.0000	0.9994
S_1435	example	0	1.0000	0.0000	0.9920
S_1436	example	0	1.0000	0.0000	0.9879
S_1437	example	0	1.0000	0.0000	0.9717
S_1438	example	0	1.0000	0.0000	0.7707
S_1439	example	0	1.0000	0.0000	0.9879
S_144	example	0	1.0000	0.0000	0.9920
S_1440	example	0	1.0000	0.0000	0.9331
S_1442	example	0	1.0000	0.0000	0.9879
S_1443	example	0	1.0000	0.0000	0.9964
S_1444	example	0	1.0000	0.0000	0.9947
S_1445	example	0	1.0000	0.0000	0.6724
S_1446	example	0	1.0000	0.0000	0.9565
S_1447	example	0	1.0000	0.0000	0.9994
S_1448	example	0	1.0000	0.0000	0.9947
S_1449	example	0	1.0000	0.0000	0.9815
S_145	example	0	1.0000	0.0000	0.4261
S_1450	example	0	1.0000	0.0000	0.9331
S_1451	example	0	1.0000	0.0000	0.9964
S_1452	example	0	1.0000	0.0000	0.9920
S_1453	example	0	1.0000	0.0000	0.9992
S_1454	example	0	1.0000	0.0000	0.9989
S_1455	example	0	1.0000	0.0000	0.8975
S_1456	example	0	1.0000	0.0000	0.9879
S_1457	example	0	1.0000	0.0000	0.9717
S_1458	example	0	1.0000	0.0000	0.8450
S_1459	example	0	1.0000	0.0000	0.8975
S_146	example	0	1.0000	0.0000	0.9976
S_1460	example	0	1.0000	0.0000	0.9920
S_1461	example	0	1.0000	0.0000	0.9964
S_1462	example	0	1.0000	0.0000	0.9976
S_1463	example	0	1.0000	0.0000	0.9565
S_1464	example	0	1.0000	0.0000	0.9964
S_1465	example	0	1.0000	0.0000	0.9879
S_1466	example	0	1.0000	0.0000	0.9994
S_1467	example	0	1.0000	0.0000	0.9565
S_1468	example	0	1.0000	0.0000	0.9964
S_1469	example	0	1.0000	0.0000	0.9964
S_147	example	0	1.0000	0.0000	0.9565
S_1470	example	0	1.0000	0.0000	0.7707
S_1471	example	0	1.0000	0.0000	0.9989
S_1472	example	0	1.0000	0.0000	0.9994
S_1473	example	0	1.0000	0.0000	0.9984
S_1474	example	0	1.0000	0.0000	0.5537
S_1475	example	0	1.0000	0.0000	0.9999
S_1476	example	0	1.0000	0.0000	0.9964
S_1477	example	0	1.0000	0.0000	0.9565
S_1478	example	0	1.0000	0.0000	0.5537
S_1479	example	0	1.0000	0.0000	0.9879
S_148	example	0	1.0000	0.0000	0.5537
S_1480	example	0	1.0000	0.0000	0.9815
S_1481	example	0	1.0000	0.0000	0.9717
S_1482	example	0	1.0000	0.0000	0.9331
S_1483	example	0	1.0000	0.0000	0.9947
S_1484	example	0	1.0000	0.0000	0.9815
S_1485	example	0	1.0000	0.0000	0.9815
S_1486	example	0	1.0000	0.0000	0.9989
S_1487	example	0	1.0000	0.0000	0.8975
S_1488	example	0	1.0000	0.0000	0.9879
S_1489	example	0	1.0000	0.0000	0.8975
S_149	example	0	1.0000	0.0000	0.8975
S_1490	example	0	1.0000	0.0000	0.9879
S_1491	example	0	1.0000	0.0000	0.9976
S_1492	example	0	1.0000	0.0000	0.9976
S_1493	example	0	1.0000	0.0000	0.9331
S_1494	example	0	1.0000	0.0000	0.8975
S_1495	example	0	1.0000	0.0000	0.9331
S_1496	example	0	1.0000	0.0000	0.9879
S_1497	example	0	1.0000	0.0000	0.9815
S_1498	example	0	1.0000	0.0000	0.9565
S_1499	example	0	1.0000	0.0000	0.9879
S_15	example	0	1.0000	0.0000	0.9565
S_150	example	0	1.0000	0.0000	0.9717
S_1500	example	0	1.0000	0.0000	0.9717
S_1501	example	0	1.0000	0.0000	0.8975
S_1502	example	0	1.0000	0.0000	0.9920
S_1503	example	0	1.0000	0.0000	0.7707
S_1504	example	0	1.0000	0.0000	0.8450
S_1505	example	0	1.0000	0.0000	0.9920
S_1506	example	0	1.0000	0.0000	0.9976
S_1507	example	0	1.0000	0.0000	0.8975
S_1508	example	0	1.0000	0.0000	0.7707
S_1509	example	0	1.0000	0.0000	0.9976
S_151	example	0	1.0000	0.0000	0.9717
S_1510	example	0	1.0000	0.0000	0.9992
S_1511	example	0	1.0000	0.0000	0.9565
S_1512	example	0	1.0000	0.0000	0.9920
S_1513	example	0	1.0000	0.0000	0.7707
S_1514	example	0	1.0000	0.0000	0.9992
S_1515	example	0	1.0000	0.0000	0.9717
S_1516	example	0	1.0000	0.0000	0.9920
S_1517	example	0	1.0000	0.0000	0.9717
S_1518	example	0	1.0000	0.0000	0.9976
S_1519	example	0	1.0000	0.0000	0.9565
S_152	example	0	1.0000	0.0000	0.9976
S_1520	example	0	1.0000	0.0000	0.9717
S_1521	example	0	1.0000	0.0000	0.9997
S_1522	example	0	1.0000	0.0000	0.9815
S_1523	example	0	1.0000	0.0000	0.9815
S_1524	example	0	1.0000	0.0000	0.8450
S_1525	example	0	1.0000	0.0000	0.8450
