mutation_id	sample_id	alt_counts	ref_counts	normal_cn	major_cn	minor_cn	tumour_content
S_73	example	8	30	2	1	1	0.65
S_74	example	11	27	2	1	1	0.65
S_75	example	13	25	2	1	1	0.65
S_76	example	10	28	2	1	1	0.65
S_77	example	12	26	2	1	1	0.65
S_78	example	11	27	2	1	1	0.65
S_79	example	12	26	2	1	1	0.65
S_80	example	22	16	2	1	1	0.65
S_81	example	13	25	2	1	1	0.65
S_82	example	17	21	2	1	1	0.65
S_83	example	11	27	2	1	1	0.65
S_84	example	15	23	2	1	1	0.65
S_85	example	13	25	2	1	1	0.65
S_86	example	11	27	2	1	1	0.65
S_87	example	14	24	2	1	1	0.65
S_88	example	16	22	2	1	1	0.65
S_89	example	21	17	2	1	1	0.65
S_90	example	18	20	2	1	1	0.65
S_91	example	10	28	2	1	1	0.65
S_92	example	16	22	2	1	1	0.65
S_93	example	17	21	2	1	1	0.65
S_94	example	17	21	2	1	1	0.65
S_95	example	14	24	2	1	1	0.65
S_96	example	17	21	2	1	1	0.65
S_97	example	21	17	2	1	1	0.65
S_98	example	11	27	2	1	1	0.65
S_99	example	12	26	2	1	1	0.65
S_100	example	16	22	2	1	1	0.65
S_101	example	18	20	2	1	1	0.65
S_102	example	13	25	2	1	1	0.65
S_103	example	20	18	2	1	1	0.65
S_104	example	12	26	2	1	1	0.65
S_105	example	13	25	2	1	1	0.65
S_106	example	15	23	2	1	1	0.65
S_107	example	11	27	2	1	1	0.65
S_108	example	10	28	2	1	1	0.65
S_109	example	3	35	2	1	1	0.65
S_110	example	20	18	2	1	1	0.65
S_111	example	10	28	2	1	1	0.65
S_112	example	11	27	2	1	1	0.65
S_113	example	12	26	2	1	1	0.65
S_114	example	12	26	2	1	1	0.65
S_115	example	13	25	2	1	1	0.65
S_116	example	23	15	2	1	1	0.65
S_117	example	14	24	2	1	1	0.65
S_118	example	10	28	2	1	1	0.65
S_119	example	13	25	2	1	1	0.65
S_120	example	15	23	2	1	1	0.65
S_121	example	7	31	2	1	1	0.65
S_122	example	11	27	2	1	1	0.65
S_123	example	15	23	2	1	1	0.65
S_124	example	11	27	2	1	1	0.65
S_125	example	10	28	2	1	1	0.65
S_126	example	11	27	2	1	1	0.65
S_127	example	7	31	2	1	1	0.65
S_128	example	18	20	2	1	1	0.65
S_129	example	12	26	2	1	1	0.65
S_130	example	14	24	2	1	1	0.65
S_131	example	7	31	2	1	1	0.65
S_132	example	10	28	2	1	1	0.65
S_133	example	20	18	2	1	1	0.65
S_134	example	16	22	2	1	1	0.65
S_135	example	8	30	2	1	1	0.65
S_136	example	15	23	2	1	1	0.65
S_137	example	6	32	2	1	1	0.65
S_138	example	14	24	2	1	1	0.65
S_139	example	12	26	2	1	1	0.65
S_140	example	14	24	2	1	1	0.65
S_141	example	13	25	2	1	1	0.65
S_142	example	11	27	2	1	1	0.65
S_143	example	13	25	2	1	1	0.65
S_144	example	18	20	2	1	1	0.65
S_145	example	11	27	2	1	1	0.65
S_146	example	9	29	2	1	1	0.65
S_147	example	12	26	2	1	1	0.65
S_148	example	21	17	2	1	1	0.65
S_149	example	19	19	2	1	1	0.65
S_150	example	13	25	2	1	1	0.65
S_151	example	13	25	2	1	1	0.65
S_152	example	9	29	2	1	1	0.65
S_153	example	20	18	2	1	1	0.65
S_154	example	15	23	2	1	1	0.65
S_155	example	15	23	2	1	1	0.65
S_156	example	19	19	2	1	1	0.65
S_157	example	14	24	2	1	1	0.65
S_158	example	19	19	2	1	1	0.65
S_159	example	8	30	2	1	1	0.65
S_160	example	17	21	2	1	1	0.65
S_161	example	9	29	2	1	1	0.65
S_162	example	13	25	2	1	1	0.65
S_163	example	10	28	2	1	1	0.65
S_164	example	10	28	2	1	1	0.65
S_165	example	14	24	2	1	1	0.65
S_166	example	12	26	2	1	1	0.65
S_167	example	18	20	2	1	1	0.65
S_168	example	11	27	2	1	1	0.65
S_169	example	18	20	2	1	1	0.65
S_170	example	13	25	2	1	1	0.65
S_171	example	10	28	2	1	1	0.65
S_172	example	18	20	2	1	1	0.65
S_173	example	16	22	2	1	1	0.65
S_174	example	11	27	2	1	1	0.65
S_175	example	15	23	2	1	1	0.65
S_176	example	3	35	2	1	1	0.65
S_177	example	6	32	2	1	1	0.65
S_178	example	19	19	2	1	1	0.65
S_179	example	11	27	2	1	1	0.65
S_180	example	11	27	2	1	1	0.65
S_181	example	10	28	2	1	1	0.65
S_182	example	15	23	2	1	1	0.65
S_183	example	15	23	2	1	1	0.65
S_184	example	12	26	2	1	1	0.65
S_185	example	16	22	2	1	1	0.65
S_186	example	13	25	2	1	1	0.65
S_187	example	13	25	2	1	1	0.65
S_188	example	9	29	2	1	1	0.65
S_189	example	14	24	2	1	1	0.65
S_190	example	11	27	2	1	1	0.65
S_191	example	10	28	2	1	1	0.65
S_192	example	12	26	2	1	1	0.65
S_193	example	11	27	2	1	1	0.65
S_194	example	16	22	2	1	1	0.65
S_195	example	13	25	2	1	1	0.65
S_196	example	12	26	2	1	1	0.65
S_197	example	14	24	2	1	1	0.65
S_198	example	14	24	2	1	1	0.65
S_199	example	12	26	2	1	1	0.65
S_200	example	11	27	2	1	1	0.65
S_201	example	7	31	2	1	1	0.65
S_202	example	10	28	2	1	1	0.65
S_203	example	14	24	2	1	1	0.65
S_204	example	7	31	2	1	1	0.65
S_205	example	12	26	2	1	1	0.65
S_206	example	7	31	2	1	1	0.65
S_207	example	11	27	2	1	1	0.65
S_208	example	16	22	2	1	1	0.65
S_209	example	17	21	2	1	1	0.65
S_210	example	11	27	2	1	1	0.65
S_211	example	13	25	2	1	1	0.65
S_212	example	14	24	2	1	1	0.65
S_213	example	14	24	2	1	1	0.65
S_214	example	16	22	2	1	1	0.65
S_215	example	18	20	2	1	1	0.65
S_216	example	7	31	2	1	1	0.65
S_217	example	13	25	2	1	1	0.65
S_218	example	12	26	2	1	1	0.65
S_219	example	14	24	2	1	1	0.65
S_220	example	12	26	2	1	1	0.65
S_221	example	5	33	2	1	1	0.65
S_222	example	17	21	2	1	1	0.65
S_223	example	9	29	2	1	1	0.65
S_224	example	12	26	2	1	1	0.65
S_225	example	13	25	2	1	1	0.65
S_226	example	15	23	2	1	1	0.65
S_227	example	10	28	2	1	1	0.65
S_228	example	9	29	2	1	1	0.65
S_229	example	7	31	2	1	1	0.65
S_230	example	15	23	2	1	1	0.65
S_231	example	12	26	2	1	1	0.65
S_232	example	16	22	2	1	1	0.65
S_233	example	10	28	2	1	1	0.65
S_234	example	14	24	2	1	1	0.65
S_235	example	8	30	2	1	1	0.65
S_236	example	16	22	2	1	1	0.65
S_237	example	21	17	2	1	1	0.65
S_238	example	18	20	2	1	1	0.65
S_239	example	12	26	2	1	1	0.65
S_240	example	8	30	2	1	1	0.65
S_241	example	17	21	2	1	1	0.65
S_242	example	18	20	2	1	1	0.65
S_243	example	9	29	2	1	1	0.65
S_244	example	18	20	2	1	1	0.65
S_245	example	13	25	2	1	1	0.65
S_246	example	12	26	2	1	1	0.65
S_247	example	21	17	2	1	1	0.65
S_248	example	8	30	2	1	1	0.65
S_249	example	6	32	2	1	1	0.65
S_250	example	9	29	2	1	1	0.65
S_251	example	16	22	2	1	1	0.65
S_252	example	8	30	2	1	1	0.65
S_253	example	12	26	2	1	1	0.65
S_254	example	12	26	2	1	1	0.65
S_255	example	11	27	2	1	1	0.65
S_256	example	8	30	2	1	1	0.65
S_257	example	9	29	2	1	1	0.65
S_258	example	18	20	2	1	1	0.65
S_259	example	12	26	2	1	1	0.65
S_260	example	13	25	2	1	1	0.65
S_261	example	14	24	2	1	1	0.65
S_262	example	15	23	2	1	1	0.65
S_263	example	8	30	2	1	1	0.65
S_264	example	7	31	2	1	1	0.65
S_265	example	15	23	2	1	1	0.65
S_266	example	9	29	2	1	1	0.65
S_267	example	11	27	2	1	1	0.65
S_268	example	7	31	2	1	1	0.65
S_269	example	14	24	2	1	1	0.65
S_270	example	11	27	2	1	1	0.65
S_271	example	9	29	2	1	1	0.65
S_272	example	12	26	2	1	1	0.65
S_273	example	7	31	2	1	1	0.65
S_274	example	13	25	2	1	1	0.65
S_275	example	9	29	2	1	1	0.65
S_276	example	10	28	2	1	1	0.65
S_277	example	10	28	2	1	1	0.65
S_278	example	8	30	2	1	1	0.65
S_279	example	10	28	2	1	1	0.65
S_280	example	15	23	2	1	1	0.65
S_281	example	15	23	2	1	1	0.65
S_282	example	13	25	2	1	1	0.65
S_283	example	16	22	2	1	1	0.65
S_284	example	13	25	2	1	1	0.65
S_285	example	15	23	2	1	1	0.65
S_286	example	8	30	2	1	1	0.65
S_287	example	15	23	2	1	1	0.65
S_288	example	11	27	2	1	1	0.65
S_289	example	14	24	2	1	1	0.65
S_290	example	15	23	2	1	1	0.65
S_291	example	18	20	2	1	1	0.65
S_292	example	7	31	2	1	1	0.65
S_293	example	9	29	2	1	1	0.65
S_294	example	13	25	2	1	1	0.65
S_295	example	14	24	2	1	1	0.65
S_296	example	11	27	2	1	1	0.65
S_297	example	7	31	2	1	1	0.65
S_298	example	12	26	2	1	1	0.65
S_299	example	12	26	2	1	1	0.65
S_300	example	11	27	2	1	1	0.65
S_301	example	15	23	2	1	1	0.65
S_302	example	18	20	2	1	1	0.65
S_303	example	15	23	2	1	1	0.65
S_304	example	13	25	2	1	1	0.65
S_305	example	12	26	2	1	1	0.65
S_306	example	8	30	2	1	1	0.65
S_307	example	12	26	2	1	1	0.65
S_308	example	14	24	2	1	1	0.65
S_309	example	10	28	2	1	1	0.65
S_310	example	16	22	2	1	1	0.65
S_311	example	18	20	2	1	1	0.65
S_312	example	13	25	2	1	1	0.65
S_313	example	17	21	2	1	1	0.65
S_314	example	10	28	2	1	1	0.65
S_315	example	13	25	2	1	1	0.65
S_316	example	7	31	2	1	1	0.65
S_317	example	5	33	2	1	1	0.65
S_318	example	11	27	2	1	1	0.65
S_319	example	12	26	2	1	1	0.65
S_320	example	17	21	2	1	1	0.65
S_321	example	12	26	2	1	1	0.65
S_322	example	20	18	2	1	1	0.65
S_323	example	17	21	2	1	1	0.65
S_324	example	7	31	2	1	1	0.65
S_325	example	16	22	2	1	1	0.65
S_326	example	8	30	2	1	1	0.65
S_327	example	12	26	2	1	1	0.65
S_328	example	13	25	2	1	1	0.65
S_329	example	4	34	2	1	1	0.65
S_330	example	23	15	2	1	1	0.65
S_331	example	17	21	2	1	1	0.65
S_332	example	14	24	2	1	1	0.65
S_333	example	10	28	2	1	1	0.65
S_334	example	13	25	2	1	1	0.65
S_335	example	13	25	2	1	1	0.65
S_336	example	16	22	2	1	1	0.65
S_337	example	9	29	2	1	1	0.65
S_338	example	13	25	2	1	1	0.65
S_339	example	7	31	2	1	1	0.65
S_340	example	9	29	2	1	1	0.65
S_341	example	10	28	2	1	1	0.65
S_342	example	10	28	2	1	1	0.65
S_343	example	16	22	2	1	1	0.65
S_344	example	11	27	2	1	1	0.65
S_345	example	14	24	2	1	1	0.65
S_346	example	13	25	2	1	1	0.65
S_347	example	12	26	2	1	1	0.65
S_348	example	16	22	2	1	1	0.65
S_349	example	14	24	2	1	1	0.65
S_350	example	12	26	2	1	1	0.65
S_351	example	7	31	2	1	1	0.65
S_352	example	6	32	2	1	1	0.65
S_353	example	16	22	2	1	1	0.65
S_354	example	15	23	2	1	1	0.65
S_355	example	10	28	2	1	1	0.65
S_356	example	14	24	2	1	1	0.65
S_357	example	15	23	2	1	1	0.65
S_358	example	9	29	2	1	1	0.65
S_359	example	11	27	2	1	1	0.65
S_360	example	14	24	2	1	1	0.65
S_361	example	20	18	2	1	1	0.65
S_362	example	14	24	2	1	1	0.65
S_363	example	17	21	2	1	1	0.65
S_364	example	9	29	2	1	1	0.65
S_365	example	14	24	2	1	1	0.65
S_366	example	13	25	2	1	1	0.65
S_367	example	15	23	2	1	1	0.65
S_368	example	13	25	2	1	1	0.65
S_369	example	16	22	2	1	1	0.65
S_370	example	10	28	2	1	1	0.65
S_371	example	11	27	2	1	1	0.65
S_372	example	9	29	2	1	1	0.65
S_373	example	14	24	2	1	1	0.65
S_374	example	14	24	2	1	1	0.65
S_375	example	7	31	2	1	1	0.65
S_376	example	14	24	2	1	1	0.65
S_377	example	6	32	2	1	1	0.65
S_378	example	16	22	2	1	1	0.65
S_379	example	16	22	2	1	1	0.65
S_380	example	12	26	2	1	1	0.65
S_381	example	14	24	2	1	1	0.65
S_382	example	11	27	2	1	1	0.65
S_383	example	13	25	2	1	1	0.65
S_384	example	11	27	2	1	1	0.65
S_385	example	12	26	2	1	1	0.65
S_386	example	16	22	2	1	1	0.65
S_387	example	9	29	2	1	1	0.65
S_388	example	8	30	2	1	1	0.65
S_389	example	8	30	2	1	1	0.65
S_390	example	7	31	2	1	1	0.65
S_391	example	13	25	2	1	1	0.65
S_392	example	13	25	2	1	1	0.65
S_393	example	20	18	2	1	1	0.65
S_394	example	8	30	2	1	1	0.65
S_395	example	15	23	2	1	1	0.65
S_396	example	18	20	2	1	1	0.65
S_397	example	8	30	2	1	1	0.65
S_398	example	14	24	2	1	1	0.65
S_399	example	9	29	2	1	1	0.65
S_400	example	12	26	2	1	1	0.65
S_401	example	10	28	2	1	1	0.65
S_402	example	11	27	2	1	1	0.65
S_403	example	9	29	2	1	1	0.65
S_404	example	7	31	2	1	1	0.65
S_405	example	11	27	2	1	1	0.65
S_406	example	16	22	2	1	1	0.65
S_407	example	12	26	2	1	1	0.65
S_408	example	3	35	2	1	1	0.65
S_409	example	9	29	2	1	1	0.65
S_410	example	6	32	2	1	1	0.65
S_411	example	15	23	2	1	1	0.65
S_412	example	16	22	2	1	1	0.65
S_413	example	13	25	2	1	1	0.65
S_414	example	6	32	2	1	1	0.65
S_415	example	9	29	2	1	1	0.65
S_416	example	14	24	2	1	1	0.65
S_417	example	11	27	2	1	1	0.65
S_418	example	14	24	2	1	1	0.65
S_419	example	12	26	2	1	1	0.65
S_420	example	10	28	2	1	1	0.65
S_421	example	13	25	2	1	1	0.65
S_422	example	16	22	2	1	1	0.65
S_423	example	11	27	2	1	1	0.65
S_424	example	15	23	2	1	1	0.65
S_425	example	12	26	2	1	1	0.65
S_426	example	11	27	2	1	1	0.65
S_427	example	8	30	2	1	1	0.65
S_428	example	11	27	2	1	1	0.65
S_429	example	16	22	2	1	1	0.65
S_430	example	11	27	2	1	1	0.65
S_431	example	15	23	2	1	1	0.65
S_432	example	11	27	2	1	1	0.65
S_433	example	11	27	2	1	1	0.65
S_434	example	14	24	2	1	1	0.65
S_435	example	22	16	2	1	1	0.65
S_436	example	11	27	2	1	1	0.65
S_437	example	13	25	2	1	1	0.65
S_438	example	14	24	2	1	1	0.65
S_439	example	13	25	2	1	1	0.65
S_440	example	12	26	2	1	1	0.65
S_441	example	15	23	2	1	1	0.65
S_442	example	10	28	2	1	1	0.65
S_443	example	18	20	2	1	1	0.65
S_444	example	14	24	2	1	1	0.65
S_445	example	15	23	2	1	1	0.65
S_446	example	20	18	2	1	1	0.65
S_447	example	15	23	2	1	1	0.65
S_448	example	15	23	2	1	1	0.65
S_449	example	7	31	2	1	1	0.65
S_450	example	9	29	2	1	1	0.65
S_451	example	15	23	2	1	1	0.65
S_452	example	12	26	2	1	1	0.65
S_453	example	14	24	2	1	1	0.65
S_454	example	15	23	2	1	1	0.65
S_455	example	14	24	2	1	1	0.65
S_456	example	14	24	2	1	1	0.65
S_457	example	9	29	2	1	1	0.65
S_458	example	12	26	2	1	1	0.65
S_459	example	15	23	2	1	1	0.65
S_460	example	10	28	2	1	1	0.65
S_461	example	15	23	2	1	1	0.65
S_462	example	12	26	2	1	1	0.65
S_463	example	15	23	2	1	1	0.65
S_464	example	6	32	2	1	1	0.65
S_465	example	14	24	2	1	1	0.65
S_466	example	8	30	2	1	1	0.65
S_467	example	11	27	2	1	1	0.65
S_468	example	7	31	2	1	1	0.65
S_469	example	11	27	2	1	1	0.65
S_470	example	8	30	2	1	1	0.65
S_471	example	15	23	2	1	1	0.65
S_472	example	19	19	2	1	1	0.65
S_473	example	16	22	2	1	1	0.65
S_474	example	15	23	2	1	1	0.65
S_475	example	13	25	2	1	1	0.65
S_476	example	14	24	2	1	1	0.65
S_477	example	18	20	2	1	1	0.65
S_478	example	13	25	2	1	1	0.65
S_479	example	14	24	2	1	1	0.65
S_480	example	11	27	2	1	1	0.65
S_481	example	11	27	2	1	1	0.65
S_482	example	10	28	2	1	1	0.65
S_483	example	10	28	2	1	1	0.65
S_484	example	12	26	2	1	1	0.65
S_485	example	14	24	2	1	1	0.65
S_486	example	19	19	2	1	1	0.65
S_487	example	27	11	2	1	1	0.65
S_488	example	7	31	2	1	1	0.65
S_489	example	10	28	2	1	1	0.65
S_490	example	12	26	2	1	1	0.65
S_491	example	8	30	2	1	1	0.65
S_492	example	13	25	2	1	1	0.65
S_493	example	12	26	2	1	1	0.65
S_494	example	13	25	2	1	1	0.65
S_495	example	12	26	2	1	1	0.65
S_496	example	13	25	2	1	1	0.65
S_497	example	18	20	2	1	1	0.65
S_498	example	12	26	2	1	1	0.65
S_499	example	17	21	2	1	1	0.65
S_500	example	11	27	2	1	1	0.65
S_501	example	17	21	2	1	1	0.65
S_502	example	6	32	2	1	1	0.65
S_503	example	11	27	2	1	1	0.65
S_504	example	12	26	2	1	1	0.65
S_505	example	13	25	2	1	1	0.65
S_506	example	12	26	2	1	1	0.65
S_507	example	11	27	2	1	1	0.65
S_508	example	12	26	2	1	1	0.65
S_509	example	15	23	2	1	1	0.65
S_510	example	15	23	2	1	1	0.65
S_511	example	15	23	2	1	1	0.65
S_512	example	11	27	2	1	1	0.65
S_513	example	12	26	2	1	1	0.65
S_514	example	17	21	2	1	1	0.65
S_515	example	16	22	2	1	1	0.65
S_516	example	11	27	2	1	1	0.65
S_517	example	9	29	2	1	1	0.65
S_518	example	13	25	2	1	1	0.65
S_519	example	11	27	2	1	1	0.65
S_520	example	17	21	2	1	1	0.65
S_521	example	12	26	2	1	1	0.65
S_522	example	15	23	2	1	1	0.65
S_523	example	11	27	2	1	1	0.65
S_524	example	11	27	2	1	1	0.65
S_525	example	14	24	2	1	1	0.65
S_526	example	14	24	2	1	1	0.65
S_527	example	19	19	2	1	1	0.65
S_528	example	13	25	2	1	1	0.65
S_529	example	12	26	2	1	1	0.65
S_530	example	14	24	2	1	1	0.65
S_531	example	8	30	2	1	1	0.65
S_532	example	10	28	2	1	1	0.65
S_533	example	8	30	2	1	1	0.65
S_534	example	19	19	2	1	1	0.65
S_535	example	17	21	2	1	1	0.65
S_536	example	16	22	2	1	1	0.65
S_537	example	11	27	2	1	1	0.65
S_538	example	12	26	2	1	1	0.65
S_539	example	16	22	2	1	1	0.65
S_540	example	14	24	2	1	1	0.65
S_541	example	11	27	2	1	1	0.65
S_542	example	12	26	2	1	1	0.65
S_543	example	11	27	2	1	1	0.65
S_544	example	6	32	2	1	1	0.65
S_545	example	13	25	2	1	1	0.65
S_546	example	9	29	2	1	1	0.65
S_547	example	16	22	2	1	1	0.65
S_548	example	10	28	2	1	1	0.65
S_549	example	15	23	2	1	1	0.65
S_550	example	16	22	2	1	1	0.65
S_551	example	16	22	2	1	1	0.65
S_552	example	10	28	2	1	1	0.65
S_553	example	10	28	2	1	1	0.65
S_554	example	17	21	2	1	1	0.65
S_555	example	16	22	2	1	1	0.65
S_556	example	20	18	2	1	1	0.65
S_557	example	7	31	2	1	1	0.65
S_558	example	11	27	2	1	1	0.65
S_559	example	11	27	2	1	1	0.65
S_560	example	14	24	2	1	1	0.65
S_561	example	6	32	2	1	1	0.65
S_562	example	17	21	2	1	1	0.65
S_563	example	11	27	2	1	1	0.65
S_564	example	11	27	2	1	1	0.65
S_565	example	7	31	2	1	1	0.65
S_566	example	9	29	2	1	1	0.65
S_567	example	10	28	2	1	1	0.65
S_568	example	5	33	2	1	1	0.65
S_569	example	11	27	2	1	1	0.65
S_570	example	6	32	2	1	1	0.65
S_571	example	10	28	2	1	1	0.65
S_572	example	9	29	2	1	1	0.65
S_573	example	11	27	2	1	1	0.65
S_574	example	17	21	2	1	1	0.65
S_575	example	9	29	2	1	1	0.65
S_576	example	15	23	2	1	1	0.65
S_577	example	19	19	2	1	1	0.65
S_578	example	14	24	2	1	1	0.65
S_579	example	6	32	2	1	1	0.65
S_580	example	18	20	2	1	1	0.65
S_581	example	18	20	2	1	1	0.65
S_582	example	13	25	2	1	1	0.65
S_583	example	10	28	2	1	1	0.65
S_584	example	12	26	2	1	1	0.65
S_585	example	11	27	2	1	1	0.65
S_586	example	11	27	2	1	1	0.65
S_587	example	18	20	2	1	1	0.65
S_588	example	12	26	2	1	1	0.65
S_589	example	21	17	2	1	1	0.65
S_590	example	13	25	2	1	1	0.65
S_591	example	12	26	2	1	1	0.65
S_592	example	11	27	2	1	1	0.65
S_593	example	8	30	2	1	1	0.65
S_594	example	17	21	2	1	1	0.65
S_595	example	13	25	2	1	1	0.65
S_596	example	22	16	2	1	1	0.65
S_597	example	9	29	2	1	1	0.65
S_598	example	8	30	2	1	1	0.65
S_599	example	16	22	2	1	1	0.65
S_600	example	14	24	2	1	1	0.65
S_601	example	18	20	2	1	1	0.65
S_602	example	5	33	2	1	1	0.65
S_603	example	11	27	2	1	1	0.65
S_604	example	14	24	2	1	1	0.65
S_605	example	6	32	2	1	1	0.65
S_606	example	13	25	2	1	1	0.65
S_607	example	14	24	2	1	1	0.65
S_608	example	11	27	2	1	1	0.65
S_609	example	6	32	2	1	1	0.65
S_610	example	13	25	2	1	1	0.65
S_611	example	18	20	2	1	1	0.65
S_612	example	14	24	2	1	1	0.65
S_613	example	8	30	2	1	1	0.65
S_614	example	16	22	2	1	1	0.65
S_615	example	11	27	2	1	1	0.65
S_616	example	6	32	2	1	1	0.65
S_617	example	12	26	2	1	1	0.65
S_618	example	10	28	2	1	1	0.65
S_619	example	16	22	2	1	1	0.65
S_620	example	14	24	2	1	1	0.65
S_621	example	15	23	2	1	1	0.65
S_622	example	9	29	2	1	1	0.65
S_623	example	16	22	2	1	1	0.65
S_624	example	10	28	2	1	1	0.65
S_625	example	13	25	2	1	1	0.65
S_626	example	13	25	2	1	1	0.65
S_627	example	7	31	2	1	1	0.65
S_628	example	11	27	2	1	1	0.65
S_629	example	12	26	2	1	1	0.65
S_630	example	12	26	2	1	1	0.65
S_631	example	14	24	2	1	1	0.65
S_632	example	18	20	2	1	1	0.65
S_633	example	14	24	2	1	1	0.65
S_634	example	7	31	2	1	1	0.65
S_635	example	14	24	2	1	1	0.65
S_636	example	17	21	2	1	1	0.65
S_637	example	10	28	2	1	1	0.65
S_638	example	16	22	2	1	1	0.65
S_639	example	10	28	2	1	1	0.65
S_640	example	11	27	2	1	1	0.65
S_641	example	12	26	2	1	1	0.65
S_642	example	12	26	2	1	1	0.65
S_643	example	7	31	2	1	1	0.65
S_644	example	14	24	2	1	1	0.65
S_645	example	11	27	2	1	1	0.65
S_646	example	10	28	2	1	1	0.65
S_647	example	8	30	2	1	1	0.65
S_648	example	11	27	2	1	1	0.65
S_649	example	15	23	2	1	1	0.65
S_650	example	10	28	2	1	1	0.65
S_651	example	11	27	2	1	1	0.65
S_652	example	13	25	2	1	1	0.65
S_653	example	11	27	2	1	1	0.65
S_654	example	12	26	2	1	1	0.65
S_655	example	14	24	2	1	1	0.65
S_656	example	9	29	2	1	1	0.65
S_657	example	11	27	2	1	1	0.65
S_658	example	17	21	2	1	1	0.65
S_659	example	16	22	2	1	1	0.65
S_660	example	18	20	2	1	1	0.65
S_661	example	7	31	2	1	1	0.65
S_662	example	11	27	2	1	1	0.65
S_663	example	23	15	2	1	1	0.65
S_664	example	12	26	2	1	1	0.65
S_665	example	18	20	2	1	1	0.65
S_666	example	15	23	2	1	1	0.65
S_667	example	16	22	2	1	1	0.65
S_668	example	16	22	2	1	1	0.65
S_669	example	8	30	2	1	1	0.65
S_670	example	12	26	2	1	1	0.65
S_671	example	14	24	2	1	1	0.65
S_672	example	8	30	2	1	1	0.65
S_673	example	8	30	2	1	1	0.65
S_674	example	15	23	2	1	1	0.65
S_675	example	13	25	2	1	1	0.65
S_676	example	12	26	2	1	1	0.65
S_677	example	10	28	2	1	1	0.65
S_678	example	13	25	2	1	1	0.65
S_679	example	15	23	2	1	1	0.65
S_680	example	14	24	2	1	1	0.65
S_681	example	10	28	2	1	1	0.65
S_682	example	14	24	2	1	1	0.65
S_683	example	10	28	2	1	1	0.65
S_684	example	17	21	2	1	1	0.65
S_685	example	12	26	2	1	1	0.65
S_686	example	16	22	2	1	1	0.65
S_687	example	18	20	2	1	1	0.65
S_688	example	13	25	2	1	1	0.65
S_689	example	15	23	2	1	1	0.65
S_690	example	15	23	2	1	1	0.65
S_691	example	13	25	2	1	1	0.65
S_692	example	15	23	2	1	1	0.65
S_693	example	13	25	2	1	1	0.65
S_694	example	15	23	2	1	1	0.65
S_695	example	9	29	2	1	1	0.65
