mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
S_153	example	0	0.9997	0.0018	0.9987
S_154	example	0	0.9997	0.0018	0.9970
S_155	example	0	0.9997	0.0018	0.9755
S_156	example	0	0.9997	0.0018	0.9426
S_157	example	0	0.9997	0.0018	0.9129
S_158	example	0	0.9997	0.0018	0.9895
S_159	example	0	0.9997	0.0018	0.9980
S_16	example	0	0.9997	0.0018	0.9129
S_160	example	0	0.9997	0.0018	0.9624
S_161	example	0	0.9997	0.0018	0.9991
S_162	example	0	0.9997	0.0018	0.9755
S_163	example	0	0.9997	0.0018	0.9991
S_164	example	0	0.9997	0.0018	0.7251
S_165	example	0	0.9997	0.0018	0.9970
S_166	example	0	0.9997	0.0018	0.9955
S_167	example	0	0.9997	0.0018	0.9755
S_168	example	0	0.9997	0.0018	0.8078
S_169	example	0	0.9997	0.0018	0.9970
S_17	example	0	0.9997	0.0018	0.9426
S_170	example	0	0.9997	0.0018	0.9980
S_171	example	0	0.9997	0.0018	0.1904
S_172	example	0	0.9997	0.0018	0.8694
S_173	example	0	0.9997	0.0018	0.8694
S_174	example	0	0.9997	0.0018	0.9895
S_175	example	0	0.9997	0.0018	0.9955
S_176	example	0	0.9997	0.0018	0.8694
S_177	example	0	0.9997	0.0018	0.9129
S_178	example	0	0.9997	0.0018	0.9895
S_179	example	0	0.9997	0.0018	0.8078
S_18	example	0	0.9997	0.0018	0.9970
S_180	example	0	0.9997	0.0018	0.9840
S_181	example	0	0.9997	0.0018	0.9624
S_182	example	0	0.9997	0.0018	0.8694
S_183	example	0	0.9997	0.0018	0.5055
S_184	example	0	0.9997	0.0018	0.9755
S_185	example	0	0.9997	0.0018	0.8078
S_186	example	0	0.9997	0.0018	0.8694
S_187	example	0	0.9997	0.0018	0.9931
S_188	example	0	0.9997	0.0018	0.9755
S_189	example	0	0.9997	0.0018	0.8078
S_19	example	0	0.9997	0.0018	0.9955
S_190	example	0	0.9997	0.0018	0.9426
S_191	example	0	0.9997	0.0018	0.9624
S_192	example	0	0.9997	0.0018	0.9970
S_193	example	0	0.9997	0.0018	0.9931
S_194	example	0	0.9997	0.0018	0.2787
S_195	example	0	0.9997	0.0018	0.9955
S_196	example	0	0.9997	0.0018	0.9840
S_197	example	0	0.9997	0.0018	0.8078
S_198	example	0	0.9997	0.0018	0.9980
S_199	example	0	0.9997	0.0018	0.9840
S_2	example	0	0.9997	0.0018	0.9840
S_20	example	0	0.9997	0.0018	0.9129
S_200	example	0	0.9997	0.0018	0.8078
S_201	example	0	0.9997	0.0018	0.9426
S_202	example	0	0.9997	0.0018	0.9991
S_203	example	0	0.9997	0.0018	0.9129
S_204	example	0	0.9997	0.0018	0.9426
S_205	example	0	0.9997	0.0018	0.9931
S_206	example	0	0.9997	0.0018	0.9755
S_207	example	0	0.9997	0.0018	0.9426
S_208	example	0	0.9997	0.0018	0.9955
S_209	example	0	0.9997	0.0018	0.9895
S_21	example	0	0.9997	0.0018	0.9931
S_210	example	0	0.9997	0.0018	0.9955
S_211	example	0	0.9997	0.0018	0.3867
S_212	example	0	0.9997	0.0018	0.9129
S_213	example	0	0.9997	0.0018	0.9426
S_214	example	0	0.9997	0.0018	0.8694
S_215	example	0	0.9997	0.0018	0.9931
S_216	example	0	0.9997	0.0018	0.9426
S_217	example	0	0.9997	0.0018	0.8694
S_218	example	0	0.9997	0.0018	0.9755
S_219	example	0	0.9997	0.0018	0.9955
S_22	example	0	0.9997	0.0018	0.9755
S_220	example	0	0.9997	0.0018	0.9895
S_221	example	0	0.9997	0.0018	0.9840
S_222	example	0	0.9997	0.0018	0.9931
S_223	example	0	0.9997	0.0018	0.9426
S_224	example	0	0.9997	0.0018	0.9895
S_225	example	0	0.9997	0.0018	0.9755
S_226	example	0	0.9997	0.0018	0.9755
S_227	example	0	0.9997	0.0018	0.9955
S_228	example	0	0.9997	0.0018	0.9931
S_229	example	0	0.9997	0.0018	0.9991
S_23	example	0	0.9997	0.0018	0.8078
S_230	example	0	0.9997	0.0018	0.9426
S_231	example	0	0.9997	0.0018	0.9755
S_232	example	0	0.9997	0.0018	0.9624
S_233	example	0	0.9997	0.0018	0.9755
S_234	example	0	0.9997	0.0018	0.9755
S_235	example	0	0.9997	0.0018	0.8694
S_236	example	0	0.9997	0.0018	0.9755
S_237	example	0	0.9997	0.0018	0.9755
S_238	example	0	0.9997	0.0018	0.9840
S_239	example	0	0.9997	0.0018	0.9129
S_24	example	0	0.9997	0.0018	0.9931
S_240	example	0	0.9997	0.0018	0.9931
S_241	example	0	0.9997	0.0018	0.9895
S_242	example	0	0.9997	0.0018	0.9895
S_243	example	0	0.9997	0.0018	0.9840
S_244	example	0	0.9997	0.0018	0.9840
S_245	example	0	0.9997	0.0018	0.8078
S_246	example	0	0.9997	0.0018	0.9129
S_247	example	0	0.9997	0.0018	0.8694
S_248	example	0	0.9997	0.0018	0.9129
S_249	example	0	0.9997	0.0018	0.9955
S_25	example	0	0.9997	0.0018	0.9931
S_250	example	0	0.9997	0.0018	0.9129
S_251	example	0	0.9997	0.0018	0.7251
S_252	example	0	0.9997	0.0018	0.9624
S_253	example	0	0.9997	0.0018	0.2787
S_254	example	0	0.9997	0.0018	0.9955
S_255	example	0	0.9997	0.0018	0.9624
S_256	example	0	0.9997	0.0018	0.6222
S_257	example	0	0.9997	0.0018	0.9624
S_258	example	0	0.9997	0.0018	0.9755
S_259	example	0	0.9997	0.0018	0.9624
S_26	example	0	0.9997	0.0018	0.9980
S_260	example	0	0.9997	0.0018	0.9624
S_261	example	0	0.9997	0.0018	0.9840
S_262	example	0	0.9997	0.0018	0.9129
S_263	example	0	0.9997	0.0018	0.9755
S_264	example	0	0.9997	0.0018	0.8078
S_265	example	0	0.9997	0.0018	0.9999
S_266	example	0	0.9997	0.0018	0.9895
S_267	example	0	0.9997	0.0018	0.9991
S_268	example	0	0.9997	0.0018	0.9129
S_269	example	0	0.9997	0.0018	0.7251
S_27	example	0	0.9997	0.0018	0.9426
S_270	example	0	0.9997	0.0018	0.9426
S_271	example	0	0.9997	0.0018	0.9987
S_272	example	0	0.9997	0.0018	0.9840
S_273	example	0	0.9997	0.0018	0.8078
S_274	example	0	0.9997	0.0018	0.9755
S_275	example	0	0.9997	0.0018	0.9980
S_276	example	0	0.9997	0.0018	0.8694
S_277	example	0	0.9997	0.0018	0.9129
S_278	example	0	0.9997	0.0018	0.9426
S_279	example	0	0.9997	0.0018	0.9980
S_28	example	0	0.9997	0.0018	0.8078
S_280	example	0	0.9997	0.0018	0.9955
S_281	example	0	0.9997	0.0018	0.8078
S_282	example	0	0.9997	0.0018	0.9129
S_283	example	0	0.9997	0.0018	0.9931
S_284	example	0	0.9997	0.0018	0.9970
S_285	example	0	0.9997	0.0018	0.2787
S_286	example	0	0.9997	0.0018	0.9955
S_287	example	0	0.9997	0.0018	0.8694
S_288	example	0	0.9997	0.0018	0.9955
S_289	example	0	0.9997	0.0018	0.5055
S_29	example	0	0.9997	0.0018	0.9129
S_290	example	0	0.9997	0.0018	0.8078
S_291	example	0	0.9997	0.0018	0.9624
S_292	example	0	0.9997	0.0018	0.9955
S_293	example	0	0.9997	0.0018	0.9755
S_294	example	0	0.9997	0.0018	0.9755
S_295	example	0	0.9997	0.0018	0.9755
S_296	example	0	0.9997	0.0018	0.9931
S_297	example	0	0.9997	0.0018	0.9426
S_298	example	0	0.9997	0.0018	0.9840
S_299	example	0	0.9997	0.0018	0.9840
S_3	example	0	0.9997	0.0018	0.9755
S_30	example	0	0.9997	0.0018	0.9980
S_300	example	0	0.9997	0.0018	0.9931
S_301	example	0	0.9997	0.0018	0.9980
S_302	example	0	0.9997	0.0018	0.9755
S_303	example	0	0.9997	0.0018	0.6222
S_304	example	0	0.9997	0.0018	0.9931
S_305	example	0	0.9997	0.0018	0.9755
S_306	example	0	0.9997	0.0018	0.1904
S_307	example	0	0.9997	0.0018	0.9895
S_308	example	0	0.9997	0.0018	0.9755
S_309	example	0	0.9997	0.0018	0.8694
S_31	example	0	0.9997	0.0018	0.9895
S_310	example	0	0.9997	0.0018	0.9955
S_311	example	0	0.9997	0.0018	0.9624
S_312	example	0	0.9997	0.0018	0.9129
S_313	example	0	0.9997	0.0018	0.9755
S_314	example	0	0.9997	0.0018	0.9991
S_315	example	0	0.9997	0.0018	0.9129
S_316	example	0	0.9997	0.0018	0.9755
S_317	example	0	0.9997	0.0018	0.9980
S_318	example	0	0.9997	0.0018	0.9970
S_319	example	0	0.9997	0.0018	0.7251
S_32	example	0	0.9997	0.0018	0.9129
S_320	example	0	0.9997	0.0018	0.9987
S_321	example	0	0.9997	0.0018	0.9624
S_322	example	0	0.9997	0.0018	0.9755
S_323	example	0	0.9997	0.0018	0.9755
S_324	example	0	0.9997	0.0018	0.9998
S_325	example	0	0.9997	0.0018	0.9129
S_326	example	0	0.9997	0.0018	0.8078
S_327	example	0	0.9997	0.0018	0.9980
S_328	example	0	0.9997	0.0018	0.9970
S_329	example	0	0.9997	0.0018	0.9840
S_33	example	0	0.9997	0.0018	0.9931
S_330	example	0	0.9997	0.0018	0.7251
S_331	example	0	0.9997	0.0018	0.8694
S_332	example	0	0.9997	0.0018	0.9980
S_333	example	0	0.9997	0.0018	0.9955
S_334	example	0	0.9997	0.0018	0.9840
S_335	example	0	0.9997	0.0018	0.9840
S_336	example	0	0.9997	0.0018	0.9840
S_337	example	0	0.9997	0.0018	0.9895
S_338	example	0	0.9997	0.0018	0.9624
S_339	example	0	0.9997	0.0018	0.9840
S_34	example	0	0.9997	0.0018	0.9129
S_340	example	0	0.9997	0.0018	0.9931
S_341	example	0	0.9997	0.0018	0.3867
S_342	example	0	0.9997	0.0018	0.5055
S_343	example	0	0.9997	0.0018	0.8078
S_344	example	0	0.9997	0.0018	0.9955
S_345	example	0	0.9997	0.0018	0.9955
S_346	example	0	0.9997	0.0018	0.9999
S_347	example	0	0.9997	0.0018	0.9895
S_348	example	0	0.9997	0.0018	0.8078
S_349	example	0	0.9997	0.0018	0.8694
S_35	example	0	0.9997	0.0018	0.9426
S_350	example	0	0.9997	0.0018	0.9980
S_351	example	0	0.9997	0.0018	0.9129
S_352	example	0	0.9997	0.0018	0.9955
S_353	example	0	0.9997	0.0018	0.9895
S_354	example	0	0.9997	0.0018	0.9840
S_355	example	0	0.9997	0.0018	0.9129
S_356	example	0	0.9997	0.0018	0.9987
S_357	example	0	0.9997	0.0018	0.9129
S_358	example	0	0.9997	0.0018	0.9129
S_359	example	0	0.9997	0.0018	0.9955
S_36	example	0	0.9997	0.0018	0.7251
S_360	example	0	0.9997	0.0018	0.9931
S_361	example	0	0.9997	0.0018	0.9895
S_362	example	0	0.9997	0.0018	0.9624
S_363	example	0	0.9997	0.0018	0.9755
S_364	example	0	0.9997	0.0018	0.9931
S_365	example	0	0.9997	0.0018	0.9426
S_366	example	0	0.9997	0.0018	0.9970
S_367	example	0	0.9997	0.0018	0.9895
S_368	example	0	0.9997	0.0018	0.9755
S_369	example	0	0.9997	0.0018	0.9840
S_37	example	0	0.9997	0.0018	0.9991
S_370	example	0	0.9997	0.0018	0.9755
S_371	example	0	0.9997	0.0018	0.8694
S_372	example	0	0.9997	0.0018	0.6222
S_373	example	0	0.9997	0.0018	0.8694
S_374	example	0	0.9997	0.0018	0.9426
S_375	example	0	0.9997	0.0018	0.9895
S_376	example	0	0.9997	0.0018	0.9987
S_377	example	0	0.9997	0.0018	0.8694
S_378	example	0	0.9997	0.0018	0.9970
S_379	example	0	0.9997	0.0018	0.9129
S_38	example	0	0.9997	0.0018	0.9895
S_380	example	0	0.9997	0.0018	0.9840
S_381	example	0	0.9997	0.0018	0.8694
S_382	example	0	0.9997	0.0018	0.9931
S_383	example	0	0.9997	0.0018	0.9980
S_384	example	0	0.9997	0.0018	0.9426
S_385	example	0	0.9997	0.0018	0.9624
S_386	example	0	0.9997	0.0018	0.9755
S_387	example	0	0.9997	0.0018	0.7251
S_388	example	0	0.9997	0.0018	0.0484
S_389	example	0	0.9997	0.0018	0.9970
S_39	example	0	0.9997	0.0018	0.9755
S_390	example	0	0.9997	0.0018	0.2787
S_391	example	0	0.9997	0.0018	0.8078
S_392	example	0	0.9997	0.0018	0.9955
S_393	example	0	0.9997	0.0018	0.1904
S_394	example	0	0.9997	0.0018	0.9980
S_395	example	0	0.9997	0.0018	0.8078
S_396	example	0	0.9997	0.0018	0.9980
S_397	example	0	0.9997	0.0018	0.9895
S_398	example	0	0.9997	0.0018	0.6222
S_399	example	0	0.9997	0.0018	0.9895
S_4	example	0	0.9997	0.0018	0.9955
S_40	example	0	0.9997	0.0018	0.9955
S_400	example	0	0.9997	0.0018	0.9426
S_401	example	0	0.9997	0.0018	0.9994
S_402	example	0	0.9997	0.0018	0.8694
S_403	example	0	0.9997	0.0018	0.9624
S_404	example	0	0.9997	0.0018	0.9931
S_405	example	0	0.9997	0.0018	0.9955
S_406	example	0	0.9997	0.0018	0.9991
S_407	example	0	0.9997	0.0018	0.9840
S_408	example	0	0.9997	0.0018	0.9426
S_409	example	0	0.9997	0.0018	0.9895
S_41	example	0	0.9997	0.0018	0.7251
S_410	example	0	0.9997	0.0018	0.7251
S_411	example	0	0.9997	0.0018	0.9755
S_412	example	0	0.9997	0.0018	0.9624
S_413	example	0	0.9997	0.0018	0.9129
S_414	example	0	0.9997	0.0018	0.9426
S_415	example	0	0.9997	0.0018	0.9955
S_416	example	0	0.9997	0.0018	0.9895
S_417	example	0	0.9997	0.0018	0.9931
S_418	example	0	0.9997	0.0018	0.9980
S_419	example	0	0.9997	0.0018	0.9426
S_42	example	0	0.9997	0.0018	0.9129
S_420	example	0	0.9997	0.0018	0.8078
S_421	example	0	0.9997	0.0018	0.9955
S_422	example	0	0.9997	0.0018	0.5055
S_423	example	0	0.9997	0.0018	0.9840
S_424	example	0	0.9997	0.0018	0.9129
S_425	example	0	0.9997	0.0018	0.9895
S_426	example	0	0.9997	0.0018	0.9755
S_427	example	0	0.9997	0.0018	0.9895
S_428	example	0	0.9997	0.0018	0.8694
S_429	example	0	0.9997	0.0018	0.8694
S_43	example	0	0.9997	0.0018	0.9895
S_430	example	0	0.9997	0.0018	0.9755
S_431	example	0	0.9997	0.0018	0.9129
S_432	example	0	0.9997	0.0018	0.9931
S_433	example	0	0.9997	0.0018	0.3867
S_434	example	0	0.9997	0.0018	0.9624
S_435	example	0	0.9997	0.0018	0.9755
S_436	example	0	0.9997	0.0018	0.8078
S_437	example	0	0.9997	0.0018	0.9931
S_438	example	0	0.9997	0.0018	0.9755
S_439	example	0	0.9997	0.0018	0.9624
S_44	example	0	0.9997	0.0018	0.8694
S_440	example	0	0.9997	0.0018	0.2787
S_441	example	0	0.9997	0.0018	0.9970
S_442	example	0	0.9997	0.0018	0.5055
S_443	example	0	0.9997	0.0018	0.9624
S_444	example	0	0.9997	0.0018	0.9970
S_445	example	0	0.9997	0.0018	0.8694
S_446	example	0	0.9997	0.0018	0.9895
S_447	example	0	0.9997	0.0018	0.9895
S_448	example	0	0.9997	0.0018	0.8694
S_449	example	0	0.9997	0.0018	0.9955
S_45	example	0	0.9997	0.0018	0.9129
S_450	example	0	0.9997	0.0018	0.9840
S_451	example	0	0.9997	0.0018	0.9755
S_452	example	0	0.9997	0.0018	0.9840
S_453	example	0	0.9997	0.0018	0.9931
S_454	example	0	0.9997	0.0018	0.9931
S_455	example	0	0.9997	0.0018	0.9931
S_456	example	0	0.9997	0.0018	0.9840
S_457	example	0	0.9997	0.0018	0.9955
S_458	example	0	0.9997	0.0018	0.9426
S_459	example	0	0.9997	0.0018	0.9840
S_46	example	0	0.9997	0.0018	0.9129
S_460	example	0	0.9997	0.0018	0.9895
S_461	example	0	0.9997	0.0018	0.9129
S_462	example	0	0.9997	0.0018	0.8078
S_463	example	0	0.9997	0.0018	0.7251
S_464	example	0	0.9997	0.0018	0.9840
S_465	example	0	0.9997	0.0018	0.9129
S_466	example	0	0.9997	0.0018	0.8078
S_467	example	0	0.9997	0.0018	0.8078
S_468	example	0	0.9997	0.0018	0.9999
S_469	example	0	0.9997	0.0018	0.9931
S_47	example	0	0.9997	0.0018	0.8694
S_470	example	0	0.9997	0.0018	0.9755
S_471	example	0	0.9997	0.0018	0.6222
S_472	example	0	0.9997	0.0018	0.9991
S_473	example	0	0.9997	0.0018	0.9955
S_474	example	0	0.9997	0.0018	0.5055
S_475	example	0	0.9997	0.0018	0.8078
S_476	example	0	0.9997	0.0018	0.9755
S_477	example	0	0.9997	0.0018	0.7251
S_478	example	0	0.9997	0.0018	0.9755
S_479	example	0	0.9997	0.0018	0.9996
S_48	example	0	0.9997	0.0018	0.8078
S_480	example	0	0.9997	0.0018	0.9129
S_481	example	0	0.9997	0.0018	0.9996
S_482	example	0	0.9997	0.0018	0.9895
S_483	example	0	0.9997	0.0018	0.9426
S_484	example	0	0.9997	0.0018	0.9624
S_485	example	0	0.9997	0.0018	0.9955
S_486	example	0	0.9997	0.0018	0.9955
S_487	example	0	0.9997	0.0018	0.8694
S_488	example	0	0.9997	0.0018	0.9129
S_489	example	0	0.9997	0.0018	0.3867
S_49	example	0	0.9997	0.0018	0.9840
S_490	example	0	0.9997	0.0018	0.9895
S_491	example	0	0.9997	0.0018	0.9840
S_492	example	0	0.9997	0.0018	0.9895
S_493	example	0	0.9997	0.0018	0.8078
S_494	example	0	0.9997	0.0018	0.9624
S_495	example	0	0.9997	0.0018	0.9931
S_496	example	0	0.9997	0.0018	0.9426
S_497	example	0	0.9997	0.0018	0.9931
S_498	example	0	0.9997	0.0018	0.9970
S_499	example	0	0.9997	0.0018	0.3867
S_5	example	0	0.9997	0.0018	0.9895
S_50	example	0	0.9997	0.0018	0.9895
S_500	example	0	0.9997	0.0018	0.9955
S_501	example	0	0.9997	0.0018	0.9994
S_502	example	0	0.9997	0.0018	0.9987
S_503	example	0	0.9997	0.0018	0.9129
S_504	example	0	0.9997	0.0018	0.9624
S_505	example	0	0.9997	0.0018	0.9970
S_506	example	0	0.9997	0.0018	0.9895
S_507	example	0	0.9997	0.0018	0.9624
S_508	example	0	0.9997	0.0018	0.9931
S_509	example	0	0.9997	0.0018	0.6222
S_51	example	0	0.9997	0.0018	0.9755
S_510	example	0	0.9997	0.0018	0.7251
S_511	example	0	0.9997	0.0018	0.9426
S_512	example	0	0.9997	0.0018	0.9840
S_513	example	0	0.9997	0.0018	0.9426
S_514	example	0	0.9997	0.0018	0.9624
S_515	example	0	0.9997	0.0018	0.9840
S_516	example	0	0.9997	0.0018	0.7251
S_517	example	0	0.9997	0.0018	0.9955
S_518	example	0	0.9997	0.0018	0.9840
S_519	example	0	0.9997	0.0018	0.8078
S_52	example	0	0.9997	0.0018	0.9840
S_520	example	0	0.9997	0.0018	0.8694
S_521	example	0	0.9997	0.0018	0.9955
S_522	example	0	0.9997	0.0018	0.9129
S_523	example	0	0.9997	0.0018	0.9129
S_524	example	0	0.9997	0.0018	0.9931
S_525	example	0	0.9997	0.0018	0.9895
S_526	example	0	0.9997	0.0018	0.9987
S_527	example	0	0.9997	0.0018	0.9129
S_528	example	0	0.9997	0.0018	0.9931
S_529	example	0	0.9997	0.0018	0.9426
S_53	example	0	0.9997	0.0018	0.9426
S_530	example	0	0.9997	0.0018	0.6222
S_531	example	0	0.9997	0.0018	0.9980
S_532	example	0	0.9997	0.0018	0.9895
S_533	example	0	0.9997	0.0018	0.9980
S_534	example	0	0.9997	0.0018	0.3867
S_535	example	0	0.9997	0.0018	0.9895
S_536	example	0	0.9997	0.0018	0.5055
S_537	example	0	0.9997	0.0018	0.1904
S_538	example	0	0.9997	0.0018	0.9895
S_539	example	0	0.9997	0.0018	1.0000
S_54	example	0	0.9997	0.0018	0.9980
S_540	example	0	0.9997	0.0018	0.9129
S_541	example	0	0.9997	0.0018	0.7251
S_542	example	0	0.9997	0.0018	0.7251
S_543	example	0	0.9997	0.0018	0.9755
S_544	example	0	0.9997	0.0018	0.8694
S_545	example	0	0.9997	0.0018	0.9970
S_546	example	0	0.9997	0.0018	0.9895
S_547	example	0	0.9997	0.0018	0.6222
S_548	example	0	0.9997	0.0018	0.9931
S_549	example	0	0.9997	0.0018	0.9991
S_55	example	0	0.9997	0.0018	0.3867
S_550	example	0	0.9997	0.0018	0.9426
S_551	example	0	0.9997	0.0018	0.9931
S_552	example	0	0.9997	0.0018	0.9426
S_553	example	0	0.9997	0.0018	0.9931
S_554	example	0	0.9997	0.0018	0.6222
S_555	example	0	0.9997	0.0018	0.9895
S_556	example	0	0.9997	0.0018	0.9987
S_557	example	0	0.9997	0.0018	0.9987
S_558	example	0	0.9997	0.0018	0.9987
S_559	example	0	0.9997	0.0018	0.7251
S_56	example	0	0.9997	0.0018	0.8078
S_560	example	0	0.9997	0.0018	0.6222
S_561	example	0	0.9997	0.0018	0.8078
S_562	example	0	0.9997	0.0018	0.9840
S_563	example	0	0.9997	0.0018	0.9129
S_564	example	0	0.9997	0.0018	0.9624
S_565	example	0	0.9997	0.0018	0.8078
S_566	example	0	0.9997	0.0018	0.9426
S_567	example	0	0.9997	0.0018	0.9955
S_568	example	0	0.9997	0.0018	0.9426
S_569	example	0	0.9997	0.0018	0.6222
S_57	example	0	0.9997	0.0018	0.9895
S_570	example	0	0.9997	0.0018	0.9895
S_571	example	0	0.9997	0.0018	0.8694
S_572	example	0	0.9997	0.0018	0.9426
S_573	example	0	0.9997	0.0018	0.9755
S_574	example	0	0.9997	0.0018	0.9931
S_575	example	0	0.9997	0.0018	0.9996
S_576	example	0	0.9997	0.0018	0.5055
S_577	example	0	0.9997	0.0018	0.6222
S_578	example	0	0.9997	0.0018	0.9955
S_579	example	0	0.9997	0.0018	0.9840
S_58	example	0	0.9997	0.0018	0.7251
S_580	example	0	0.9997	0.0018	0.9624
S_581	example	0	0.9997	0.0018	0.9840
S_582	example	0	0.9997	0.0018	0.9955
S_583	example	0	0.9997	0.0018	0.8078
S_584	example	0	0.9997	0.0018	0.9991
S_585	example	0	0.9997	0.0018	0.9129
S_586	example	0	0.9997	0.0018	0.9980
S_587	example	0	0.9997	0.0018	0.3867
S_588	example	0	0.9997	0.0018	0.9840
S_589	example	0	0.9997	0.0018	0.9624
S_59	example	0	0.9997	0.0018	0.6222
S_590	example	0	0.9997	0.0018	0.9840
S_591	example	0	0.9997	0.0018	0.9955
S_592	example	0	0.9997	0.0018	0.9895
S_593	example	0	0.9997	0.0018	0.9426
S_594	example	0	0.9997	0.0018	0.5055
S_595	example	0	0.9997	0.0018	0.7251
S_596	example	0	0.9997	0.0018	0.9955
S_597	example	0	0.9997	0.0018	0.9624
S_598	example	0	0.9997	0.0018	0.9970
S_599	example	0	0.9997	0.0018	0.9426
S_6	example	0	0.9997	0.0018	0.9624
S_60	example	0	0.9997	0.0018	0.9931
S_600	example	0	0.9997	0.0018	0.9840
S_601	example	0	0.9997	0.0018	0.9970
S_602	example	0	0.9997	0.0018	0.9426
S_603	example	0	0.9997	0.0018	0.9895
S_604	example	0	0.9997	0.0018	0.9970
S_605	example	0	0.9997	0.0018	0.9840
S_606	example	0	0.9997	0.0018	0.9755
S_607	example	0	0.9997	0.0018	0.9987
S_608	example	0	0.9997	0.0018	0.7251
S_609	example	0	0.9997	0.0018	0.9895
S_61	example	0	0.9997	0.0018	0.8078
S_610	example	0	0.9997	0.0018	0.9955
S_611	example	0	0.9997	0.0018	0.9970
S_612	example	0	0.9997	0.0018	0.9840
S_613	example	0	0.9997	0.0018	0.9931
S_614	example	0	0.9997	0.0018	0.9994
S_615	example	0	0.9997	0.0018	0.9840
S_616	example	0	0.9997	0.0018	0.7251
S_617	example	0	0.9997	0.0018	0.8078
S_618	example	0	0.9997	0.0018	0.9931
S_619	example	0	0.9997	0.0018	0.8078
S_62	example	0	0.9997	0.0018	0.8078
S_620	example	0	0.9997	0.0018	0.9426
S_621	example	0	0.9997	0.0018	0.6222
S_622	example	0	0.9997	0.0018	0.9987
S_623	example	0	0.9997	0.0018	0.9840
S_624	example	0	0.9997	0.0018	0.9624
S_625	example	0	0.9997	0.0018	0.5055
S_626	example	0	0.9997	0.0018	0.9931
S_627	example	0	0.9997	0.0018	0.9931
S_628	example	0	0.9997	0.0018	0.9955
S_629	example	0	0.9997	0.0018	0.8694
S_63	example	0	0.9997	0.0018	0.9129
S_630	example	0	0.9997	0.0018	0.9895
S_631	example	0	0.9997	0.0018	0.9129
S_632	example	0	0.9997	0.0018	0.9955
S_633	example	0	0.9997	0.0018	0.9426
S_634	example	0	0.9997	0.0018	0.9987
S_635	example	0	0.9997	0.0018	0.9755
S_636	example	0	0.9997	0.0018	0.9624
S_637	example	0	0.9997	0.0018	0.9755
S_638	example	0	0.9997	0.0018	0.9129
S_639	example	0	0.9997	0.0018	0.7251
S_64	example	0	0.9997	0.0018	0.9426
S_640	example	0	0.9997	0.0018	0.9987
S_641	example	0	0.9997	0.0018	0.9129
S_642	example	0	0.9997	0.0018	0.9955
