mutation_id	sample_id	cluster_id	cellular_prevalence	cellular_prevalence_std	cluster_assignment_prob
S_139	example	0	0.9999	0.0010	0.9391
S_14	example	0	0.9999	0.0010	0.8344
S_140	example	0	0.9999	0.0010	0.9990
S_141	example	0	0.9999	0.0010	0.9955
S_142	example	0	0.9999	0.0010	0.8344
S_143	example	0	0.9999	0.0010	0.9994
S_144	example	0	0.9999	0.0010	0.9983
S_145	example	0	0.9999	0.0010	0.8344
S_146	example	0	0.9999	0.0010	0.9990
S_147	example	0	0.9999	0.0010	0.9924
S_148	example	0	0.9999	0.0010	0.9999
S_149	example	0	0.9999	0.0010	0.9924
S_15	example	0	0.9999	0.0010	0.9955
S_150	example	0	0.9999	0.0010	0.9996
S_151	example	0	0.9999	0.0010	0.9873
S_152	example	0	0.9999	0.0010	0.9955
S_153	example	0	0.9999	0.0010	0.9955
S_154	example	0	0.9999	0.0010	0.9996
S_155	example	0	0.9999	0.0010	0.9973
S_156	example	0	0.9999	0.0010	0.9873
S_157	example	0	0.9999	0.0010	0.9924
S_158	example	0	0.9999	0.0010	0.9924
S_159	example	0	0.9999	0.0010	0.9990
S_16	example	0	0.9999	0.0010	0.8984
S_160	example	0	0.9999	0.0010	0.9955
S_161	example	0	0.9999	0.0010	0.9990
S_162	example	0	0.9999	0.0010	0.9924
S_163	example	0	0.9999	0.0010	0.9983
S_164	example	0	0.9999	0.0010	0.9785
S_165	example	0	0.9999	0.0010	0.9638
S_166	example	0	0.9999	0.0010	0.7398
S_167	example	0	0.9999	0.0010	0.9998
S_168	example	0	0.9999	0.0010	0.9999
S_169	example	0	0.9999	0.0010	0.9638
S_17	example	0	0.9999	0.0010	0.9973
S_170	example	0	0.9999	0.0010	0.9638
S_171	example	0	0.9999	0.0010	0.9785
S_172	example	0	0.9999	0.0010	0.9973
S_173	example	0	0.9999	0.0010	0.9973
S_174	example	0	0.9999	0.0010	0.9999
S_175	example	0	0.9999	0.0010	0.9998
S_176	example	0	0.9999	0.0010	0.9638
S_177	example	0	0.9999	0.0010	0.8344
S_178	example	0	0.9999	0.0010	0.9391
S_179	example	0	0.9999	0.0010	0.9924
S_18	example	0	0.9999	0.0010	0.9983
S_180	example	0	0.9999	0.0010	0.9990
S_181	example	0	0.9999	0.0010	0.9873
S_182	example	0	0.9999	0.0010	0.9990
S_183	example	0	0.9999	0.0010	0.9638
S_184	example	0	0.9999	0.0010	0.9955
S_185	example	0	0.9999	0.0010	0.9638
S_186	example	0	0.9999	0.0010	0.9994
S_187	example	0	0.9999	0.0010	0.9873
S_188	example	0	0.9999	0.0010	0.9973
S_189	example	0	0.9999	0.0010	0.9924
S_19	example	0	0.9999	0.0010	0.9983
S_190	example	0	0.9999	0.0010	0.9983
S_191	example	0	0.9999	0.0010	0.9973
S_192	example	0	0.9999	0.0010	0.9973
S_193	example	0	0.9999	0.0010	0.8984
S_194	example	0	0.9999	0.0010	0.9955
S_195	example	0	0.9999	0.0010	0.9955
S_196	example	0	0.9999	0.0010	0.9785
S_197	example	0	0.9999	0.0010	0.9996
S_198	example	0	0.9999	0.0010	0.9990
S_199	example	0	0.9999	0.0010	0.9990
S_2	example	0	0.9999	0.0010	0.9955
S_20	example	0	0.9999	0.0010	0.9973
S_200	example	0	0.9999	0.0010	0.9983
S_201	example	0	0.9999	0.0010	0.9873
S_202	example	0	0.9999	0.0010	0.9996
S_203	example	0	0.9999	0.0010	0.8984
S_204	example	0	0.9999	0.0010	0.9994
S_205	example	0	0.9999	0.0010	0.9955
S_206	example	0	0.9999	0.0010	0.9924
S_207	example	0	0.9999	0.0010	0.9983
S_208	example	0	0.9999	0.0010	0.9873
S_209	example	0	0.9999	0.0010	0.9973
S_21	example	0	0.9999	0.0010	0.9924
S_210	example	0	0.9999	0.0010	0.9955
S_211	example	0	0.9999	0.0010	0.9638
S_212	example	0	0.9999	0.0010	0.4685
S_213	example	0	0.9999	0.0010	0.9996
S_214	example	0	0.9999	0.0010	0.8344
S_215	example	0	0.9999	0.0010	0.9990
S_216	example	0	0.9999	0.0010	0.9973
S_217	example	0	0.9999	0.0010	0.9873
S_218	example	0	0.9999	0.0010	0.9955
S_219	example	0	0.9999	0.0010	0.9955
S_22	example	0	0.9999	0.0010	0.9983
S_220	example	0	0.9999	0.0010	0.9990
S_221	example	0	0.9999	0.0010	0.9873
S_222	example	0	0.9999	0.0010	0.9391
S_223	example	0	0.9999	0.0010	0.9638
S_224	example	0	0.9999	0.0010	0.9785
S_225	example	0	0.9999	0.0010	0.4685
S_226	example	0	0.9999	0.0010	0.9391
S_227	example	0	0.9999	0.0010	0.9955
S_228	example	0	0.9999	0.0010	0.9983
S_229	example	0	0.9999	0.0010	0.9873
S_23	example	0	0.9999	0.0010	0.9785
S_230	example	0	0.9999	0.0010	0.9994
S_231	example	0	0.9999	0.0010	0.9998
S_232	example	0	0.9999	0.0010	0.9391
S_233	example	0	0.9999	0.0010	0.9924
S_234	example	0	0.9999	0.0010	0.9785
S_235	example	0	0.9999	0.0010	0.9955
S_236	example	0	0.9999	0.0010	0.9990
S_237	example	0	0.9999	0.0010	0.9990
S_238	example	0	0.9999	0.0010	0.8344
S_239	example	0	0.9999	0.0010	0.9785
S_24	example	0	0.9999	0.0010	0.9638
S_240	example	0	0.9999	0.0010	0.9955
S_241	example	0	0.9999	0.0010	0.9990
S_242	example	0	0.9999	0.0010	0.8344
S_243	example	0	0.9999	0.0010	0.7398
S_244	example	0	0.9999	0.0010	0.9996
S_245	example	0	0.9999	0.0010	0.9873
S_246	example	0	0.9999	0.0010	0.9785
S_247	example	0	0.9999	0.0010	0.2083
S_248	example	0	0.9999	0.0010	0.9638
S_249	example	0	0.9999	0.0010	0.9998
S_25	example	0	0.9999	0.0010	0.9996
S_250	example	0	0.9999	0.0010	0.9990
S_251	example	0	0.9999	0.0010	0.9990
S_252	example	0	0.9999	0.0010	0.9955
S_253	example	0	0.9999	0.0010	0.9998
S_254	example	0	0.9999	0.0010	0.9785
S_255	example	0	0.9999	0.0010	0.9873
S_256	example	0	0.9999	0.0010	0.9999
S_257	example	0	0.9999	0.0010	0.9924
S_258	example	0	0.9999	0.0010	0.9990
S_259	example	0	0.9999	0.0010	0.9983
S_26	example	0	0.9999	0.0010	0.9955
S_260	example	0	0.9999	0.0010	0.4685
S_261	example	0	0.9999	0.0010	0.9785
S_262	example	0	0.9999	0.0010	0.9996
S_263	example	0	0.9999	0.0010	0.9873
S_264	example	0	0.9999	0.0010	0.9638
S_265	example	0	0.9999	0.0010	0.9990
S_266	example	0	0.9999	0.0010	0.9873
S_267	example	0	0.9999	0.0010	0.9924
S_268	example	0	0.9999	0.0010	0.9999
S_269	example	0	0.9999	0.0010	0.9990
S_27	example	0	0.9999	0.0010	0.9955
S_270	example	0	0.9999	0.0010	1.0000
S_271	example	0	0.9999	0.0010	0.9638
S_272	example	0	0.9999	0.0010	0.9990
S_273	example	0	0.9999	0.0010	0.9990
S_274	example	0	0.9999	0.0010	0.9994
S_275	example	0	0.9999	0.0010	0.9391
S_276	example	0	0.9999	0.0010	0.9955
S_277	example	0	0.9999	0.0010	0.9638
S_278	example	0	0.9999	0.0010	0.8984
S_279	example	0	0.9999	0.0010	0.9955
S_28	example	0	0.9999	0.0010	0.9998
S_280	example	0	0.9999	0.0010	0.9638
S_281	example	0	0.9999	0.0010	0.9638
S_282	example	0	0.9999	0.0010	0.9998
S_283	example	0	0.9999	0.0010	0.9391
S_284	example	0	0.9999	0.0010	0.9638
S_285	example	0	0.9999	0.0010	0.9983
S_286	example	0	0.9999	0.0010	0.9990
S_287	example	0	0.9999	0.0010	0.9973
S_288	example	0	0.9999	0.0010	0.9955
S_289	example	0	0.9999	0.0010	0.8344
S_29	example	0	0.9999	0.0010	0.9785
S_290	example	0	0.9999	0.0010	0.9996
S_291	example	0	0.9999	0.0010	0.9973
S_292	example	0	0.9999	0.0010	0.9955
S_293	example	0	0.9999	0.0010	0.4685
S_294	example	0	0.9999	0.0010	0.9998
S_295	example	0	0.9999	0.0010	0.9996
S_296	example	0	0.9999	0.0010	0.9924
S_297	example	0	0.9999	0.0010	0.9873
S_298	example	0	0.9999	0.0010	0.9996
S_299	example	0	0.9999	0.0010	0.9638
S_3	example	0	0.9999	0.0010	0.9638
S_30	example	0	0.9999	0.0010	0.9873
S_300	example	0	0.9999	0.0010	0.9983
S_301	example	0	0.9999	0.0010	0.9924
S_302	example	0	0.9999	0.0010	0.9924
S_303	example	0	0.9999	0.0010	0.8984
S_304	example	0	0.9999	0.0010	0.9996
S_305	example	0	0.9999	0.0010	0.9998
S_306	example	0	0.9999	0.0010	0.9998
S_307	example	0	0.9999	0.0010	0.9785
S_308	example	0	0.9999	0.0010	0.9785
S_309	example	0	0.9999	0.0010	0.9873
S_31	example	0	0.9999	0.0010	0.9924
S_310	example	0	0.9999	0.0010	0.9924
S_311	example	0	0.9999	0.0010	0.9391
S_312	example	0	0.9999	0.0010	0.9873
S_313	example	0	0.9999	0.0010	0.9391
S_314	example	0	0.9999	0.0010	0.9785
S_315	example	0	0.9999	0.0010	0.7398
S_316	example	0	0.9999	0.0010	0.2083
S_317	example	0	0.9999	0.0010	0.9785
S_318	example	0	0.9999	0.0010	0.9785
S_319	example	0	0.9999	0.0010	0.9391
S_32	example	0	0.9999	0.0010	0.9873
S_320	example	0	0.9999	0.0010	0.9973
S_321	example	0	0.9999	0.0010	0.9973
S_322	example	0	0.9999	0.0010	0.9955
S_323	example	0	0.9999	0.0010	0.9873
S_324	example	0	0.9999	0.0010	0.8984
S_325	example	0	0.9999	0.0010	0.9638
S_326	example	0	0.9999	0.0010	0.9990
S_327	example	0	0.9999	0.0010	0.9990
S_328	example	0	0.9999	0.0010	0.9994
S_329	example	0	0.9999	0.0010	0.9990
S_33	example	0	0.9999	0.0010	0.9391
S_330	example	0	0.9999	0.0010	0.9994
S_331	example	0	0.9999	0.0010	0.9785
S_332	example	0	0.9999	0.0010	0.8984
S_333	example	0	0.9999	0.0010	0.9983
S_334	example	0	0.9999	0.0010	0.9973
S_335	example	0	0.9999	0.0010	0.9873
S_336	example	0	0.9999	0.0010	0.9990
S_337	example	0	0.9999	0.0010	0.9638
S_338	example	0	0.9999	0.0010	0.9994
S_339	example	0	0.9999	0.0010	0.9391
S_34	example	0	0.9999	0.0010	0.9955
S_340	example	0	0.9999	0.0010	0.9638
S_341	example	0	0.9999	0.0010	0.9873
S_342	example	0	0.9999	0.0010	0.9998
S_343	example	0	0.9999	0.0010	0.9973
S_344	example	0	0.9999	0.0010	0.9924
S_345	example	0	0.9999	0.0010	0.9983
S_346	example	0	0.9999	0.0010	0.9998
S_347	example	0	0.9999	0.0010	0.9785
S_348	example	0	0.9999	0.0010	1.0000
S_349	example	0	0.9999	0.0010	0.9785
S_35	example	0	0.9999	0.0010	0.9996
S_350	example	0	0.9999	0.0010	0.9391
S_351	example	0	0.9999	0.0010	0.9973
S_352	example	0	0.9999	0.0010	0.9785
S_353	example	0	0.9999	0.0010	0.8344
S_354	example	0	0.9999	0.0010	0.9785
S_355	example	0	0.9999	0.0010	0.9990
S_356	example	0	0.9999	0.0010	1.0000
S_357	example	0	0.9999	0.0010	0.8984
S_358	example	0	0.9999	0.0010	0.9983
S_359	example	0	0.9999	0.0010	0.9873
S_36	example	0	0.9999	0.0010	0.9391
S_360	example	0	0.9999	0.0010	0.9955
S_361	example	0	0.9999	0.0010	0.9391
S_362	example	0	0.9999	0.0010	0.9955
S_363	example	0	0.9999	0.0010	0.9785
S_364	example	0	0.9999	0.0010	0.9983
S_365	example	0	0.9999	0.0010	0.9873
S_366	example	0	0.9999	0.0010	0.9983
S_367	example	0	0.9999	0.0010	0.9983
S_368	example	0	0.9999	0.0010	0.8984
S_369	example	0	0.9999	0.0010	0.9983
S_37	example	0	0.9999	0.0010	0.9994
S_370	example	0	0.9999	0.0010	0.9873
S_371	example	0	0.9999	0.0010	0.9999
S_372	example	0	0.9999	0.0010	0.9973
S_373	example	0	0.9999	0.0010	0.9873
S_374	example	0	0.9999	0.0010	0.9873
S_375	example	0	0.9999	0.0010	0.9924
S_376	example	0	0.9999	0.0010	0.8984
S_377	example	0	0.9999	0.0010	0.9999
S_378	example	0	0.9999	0.0010	0.7398
S_379	example	0	0.9999	0.0010	0.9994
S_38	example	0	0.9999	0.0010	0.9638
S_380	example	0	0.9999	0.0010	0.9955
S_381	example	0	0.9999	0.0010	0.9996
S_382	example	0	0.9999	0.0010	0.9873
S_383	example	0	0.9999	0.0010	0.9638
S_384	example	0	0.9999	0.0010	0.9785
S_385	example	0	0.9999	0.0010	0.9983
S_386	example	0	0.9999	0.0010	0.9983
S_387	example	0	0.9999	0.0010	0.8984
S_388	example	0	0.9999	0.0010	0.9994
S_389	example	0	0.9999	0.0010	0.9924
S_39	example	0	0.9999	0.0010	0.9924
S_390	example	0	0.9999	0.0010	0.9638
S_391	example	0	0.9999	0.0010	0.3261
S_392	example	0	0.9999	0.0010	0.9924
S_393	example	0	0.9999	0.0010	0.9955
S_394	example	0	0.9999	0.0010	0.9924
S_395	example	0	0.9999	0.0010	0.9873
S_396	example	0	0.9999	0.0010	0.9638
S_397	example	0	0.9999	0.0010	0.9785
S_398	example	0	0.9999	0.0010	0.9391
S_399	example	0	0.9999	0.0010	0.9924
S_4	example	0	0.9999	0.0010	1.0000
S_40	example	0	0.9999	0.0010	0.9990
S_400	example	0	0.9999	0.0010	0.9955
S_401	example	0	0.9999	0.0010	0.8344
S_402	example	0	0.9999	0.0010	0.9391
S_403	example	0	0.9999	0.0010	0.9973
S_404	example	0	0.9999	0.0010	0.9983
S_405	example	0	0.9999	0.0010	0.8344
S_406	example	0	0.9999	0.0010	0.9785
S_407	example	0	0.9999	0.0010	0.9873
S_408	example	0	0.9999	0.0010	0.9873
S_409	example	0	0.9999	0.0010	0.9638
S_41	example	0	0.9999	0.0010	0.9999
S_410	example	0	0.9999	0.0010	0.9873
S_411	example	0	0.9999	0.0010	0.9973
S_412	example	0	0.9999	0.0010	0.9999
S_413	example	0	0.9999	0.0010	0.9990
S_414	example	0	0.9999	0.0010	0.9955
S_415	example	0	0.9999	0.0010	0.6140
S_416	example	0	0.9999	0.0010	0.9990
S_417	example	0	0.9999	0.0010	0.9924
S_418	example	0	0.9999	0.0010	0.9994
S_419	example	0	0.9999	0.0010	0.9924
S_42	example	0	0.9999	0.0010	0.9983
S_420	example	0	0.9999	0.0010	0.9990
S_421	example	0	0.9999	0.0010	0.9638
S_422	example	0	0.9999	0.0010	0.9873
S_423	example	0	0.9999	0.0010	0.9973
S_424	example	0	0.9999	0.0010	0.9924
S_425	example	0	0.9999	0.0010	0.9999
S_426	example	0	0.9999	0.0010	0.9990
S_427	example	0	0.9999	0.0010	0.9924
S_428	example	0	0.9999	0.0010	0.9973
S_429	example	0	0.9999	0.0010	0.9873
S_43	example	0	0.9999	0.0010	0.9998
S_430	example	0	0.9999	0.0010	0.9990
S_431	example	0	0.9999	0.0010	0.9973
S_432	example	0	0.9999	0.0010	0.9873
S_433	example	0	0.9999	0.0010	0.9983
S_434	example	0	0.9999	0.0010	0.9955
S_435	example	0	0.9999	0.0010	0.9924
S_436	example	0	0.9999	0.0010	0.9955
S_437	example	0	0.9999	0.0010	0.9999
S_438	example	0	0.9999	0.0010	0.8344
S_439	example	0	0.9999	0.0010	0.9955
S_44	example	0	0.9999	0.0010	0.9990
S_440	example	0	0.9999	0.0010	0.9994
S_441	example	0	0.9999	0.0010	0.9996
S_442	example	0	0.9999	0.0010	0.9994
S_443	example	0	0.9999	0.0010	0.9990
S_444	example	0	0.9999	0.0010	0.9996
S_445	example	0	0.9999	0.0010	0.9924
S_446	example	0	0.9999	0.0010	0.9990
S_447	example	0	0.9999	0.0010	0.9873
S_448	example	0	0.9999	0.0010	0.9785
S_449	example	0	0.9999	0.0010	0.9996
S_45	example	0	0.9999	0.0010	0.9924
S_450	example	0	0.9999	0.0010	1.0000
S_451	example	0	0.9999	0.0010	0.9785
S_452	example	0	0.9999	0.0010	0.9924
S_453	example	0	0.9999	0.0010	0.9638
S_454	example	0	0.9999	0.0010	0.8984
S_455	example	0	0.9999	0.0010	0.9955
S_456	example	0	0.9999	0.0010	0.8984
S_457	example	0	0.9999	0.0010	0.9873
S_458	example	0	0.9999	0.0010	0.9999
S_459	example	0	0.9999	0.0010	0.9998
S_46	example	0	0.9999	0.0010	0.9996
S_460	example	0	0.9999	0.0010	0.9999
S_461	example	0	0.9999	0.0010	0.9955
S_462	example	0	0.9999	0.0010	0.9999
S_463	example	0	0.9999	0.0010	0.9873
S_464	example	0	0.9999	0.0010	0.9999
S_465	example	0	0.9999	0.0010	0.9785
S_466	example	0	0.9999	0.0010	0.9999
S_467	example	0	0.9999	0.0010	0.9785
S_468	example	0	0.9999	0.0010	0.9391
S_469	example	0	0.9999	0.0010	0.9994
S_47	example	0	0.9999	0.0010	0.9785
S_470	example	0	0.9999	0.0010	0.9873
S_471	example	0	0.9999	0.0010	0.9924
S_472	example	0	0.9999	0.0010	0.9998
S_473	example	0	0.9999	0.0010	0.9873
S_474	example	0	0.9999	0.0010	0.9873
S_475	example	0	0.9999	0.0010	0.9999
S_476	example	0	0.9999	0.0010	0.9990
S_477	example	0	0.9999	0.0010	0.9785
S_478	example	0	0.9999	0.0010	0.9924
S_479	example	0	0.9999	0.0010	0.9785
S_48	example	0	0.9999	0.0010	0.9873
S_480	example	0	0.9999	0.0010	0.9990
S_481	example	0	0.9999	0.0010	0.9638
S_482	example	0	0.9999	0.0010	0.9990
S_483	example	0	0.9999	0.0010	0.9638
S_484	example	0	0.9999	0.0010	0.9973
S_485	example	0	0.9999	0.0010	0.9785
S_486	example	0	0.9999	0.0010	0.9999
S_487	example	0	0.9999	0.0010	0.9873
S_488	example	0	0.9999	0.0010	0.9983
S_489	example	0	0.9999	0.0010	0.4685
S_49	example	0	0.9999	0.0010	0.8344
S_490	example	0	0.9999	0.0010	0.9999
S_491	example	0	0.9999	0.0010	0.9873
S_492	example	0	0.9999	0.0010	0.7398
S_493	example	0	0.9999	0.0010	0.9873
S_494	example	0	0.9999	0.0010	0.9990
S_495	example	0	0.9999	0.0010	0.9873
S_496	example	0	0.9999	0.0010	0.9973
S_497	example	0	0.9999	0.0010	0.9924
S_498	example	0	0.9999	0.0010	0.9955
S_499	example	0	0.9999	0.0010	0.9996
S_5	example	0	0.9999	0.0010	0.9924
S_50	example	0	0.9999	0.0010	0.9955
S_500	example	0	0.9999	0.0010	0.9873
S_501	example	0	0.9999	0.0010	0.9973
S_502	example	0	0.9999	0.0010	0.9973
S_503	example	0	0.9999	0.0010	0.9873
S_504	example	0	0.9999	0.0010	0.9873
S_505	example	0	0.9999	0.0010	0.9955
S_506	example	0	0.9999	0.0010	0.9996
S_507	example	0	0.9999	0.0010	0.7398
S_508	example	0	0.9999	0.0010	0.9973
S_509	example	0	0.9999	0.0010	0.9638
S_51	example	0	0.9999	0.0010	0.9785
S_510	example	0	0.9999	0.0010	0.9955
S_511	example	0	0.9999	0.0010	0.8984
S_512	example	0	0.9999	0.0010	0.9990
S_513	example	0	0.9999	0.0010	0.9983
S_514	example	0	0.9999	0.0010	0.9785
S_515	example	0	0.9999	0.0010	0.9973
S_516	example	0	0.9999	0.0010	0.9785
S_517	example	0	0.9999	0.0010	0.9873
S_518	example	0	0.9999	0.0010	0.9999
S_519	example	0	0.9999	0.0010	0.9873
S_52	example	0	0.9999	0.0010	0.9990
S_520	example	0	0.9999	0.0010	0.9955
S_521	example	0	0.9999	0.0010	0.9955
S_522	example	0	0.9999	0.0010	0.6140
S_523	example	0	0.9999	0.0010	0.9994
S_524	example	0	0.9999	0.0010	0.9990
S_525	example	0	0.9999	0.0010	0.8984
S_526	example	0	0.9999	0.0010	0.8344
S_527	example	0	0.9999	0.0010	0.9924
S_528	example	0	0.9999	0.0010	0.9785
S_529	example	0	0.9999	0.0010	0.9983
S_53	example	0	0.9999	0.0010	0.9785
S_530	example	0	0.9999	0.0010	0.9996
S_531	example	0	0.9999	0.0010	1.0000
S_532	example	0	0.9999	0.0010	0.9973
S_533	example	0	0.9999	0.0010	0.9924
S_534	example	0	0.9999	0.0010	0.9983
S_535	example	0	0.9999	0.0010	0.9873
S_536	example	0	0.9999	0.0010	0.9638
S_537	example	0	0.9999	0.0010	0.9638
S_538	example	0	0.9999	0.0010	0.9998
S_539	example	0	0.9999	0.0010	0.9983
S_54	example	0	0.9999	0.0010	0.9785
S_540	example	0	0.9999	0.0010	0.9996
S_541	example	0	0.9999	0.0010	0.9924
S_542	example	0	0.9999	0.0010	0.9785
S_543	example	0	0.9999	0.0010	0.9983
S_544	example	0	0.9999	0.0010	0.9994
S_545	example	0	0.9999	0.0010	0.9999
S_546	example	0	0.9999	0.0010	0.9638
S_547	example	0	0.9999	0.0010	0.9990
S_548	example	0	0.9999	0.0010	0.9998
S_549	example	0	0.9999	0.0010	0.9983
S_55	example	0	0.9999	0.0010	0.9973
S_550	example	0	0.9999	0.0010	0.9983
S_551	example	0	0.9999	0.0010	0.9391
S_552	example	0	0.9999	0.0010	0.9955
S_553	example	0	0.9999	0.0010	0.9973
S_554	example	0	0.9999	0.0010	0.9638
S_555	example	0	0.9999	0.0010	0.9785
S_556	example	0	0.9999	0.0010	0.9996
S_557	example	0	0.9999	0.0010	0.9996
S_558	example	0	0.9999	0.0010	0.9924
S_559	example	0	0.9999	0.0010	0.9973
S_56	example	0	0.9999	0.0010	1.0000
S_560	example	0	0.9999	0.0010	0.9998
S_561	example	0	0.9999	0.0010	0.9999
S_562	example	0	0.9999	0.0010	0.9873
S_563	example	0	0.9999	0.0010	0.9638
S_564	example	0	0.9999	0.0010	0.7398
S_565	example	0	0.9999	0.0010	0.9873
S_566	example	0	0.9999	0.0010	0.9391
S_567	example	0	0.9999	0.0010	0.9973
S_568	example	0	0.9999	0.0010	0.9955
S_569	example	0	0.9999	0.0010	0.7398
S_57	example	0	0.9999	0.0010	0.9996
S_570	example	0	0.9999	0.0010	0.9994
S_571	example	0	0.9999	0.0010	0.9990
S_572	example	0	0.9999	0.0010	0.9785
S_573	example	0	0.9999	0.0010	0.9873
S_574	example	0	0.9999	0.0010	0.9638
S_575	example	0	0.9999	0.0010	0.9990
S_576	example	0	0.9999	0.0010	0.9998
S_577	example	0	0.9999	0.0010	0.9638
S_58	example	0	0.9999	0.0010	0.9955
S_59	example	0	0.9999	0.0010	0.9973
S_6	example	0	0.9999	0.0010	0.9983
S_60	example	0	0.9999	0.0010	0.8344
S_61	example	0	0.9999	0.0010	0.9924
S_62	example	0	0.9999	0.0010	0.9391
S_63	example	0	0.9999	0.0010	0.9955
S_64	example	0	0.9999	0.0010	0.8344
S_65	example	0	0.9999	0.0010	0.8984
S_66	example	0	0.9999	0.0010	0.9994
S_67	example	0	0.9999	0.0010	0.9983
S_68	example	0	0.9999	0.0010	0.9391
S_69	example	0	0.9999	0.0010	0.9873
S_7	example	0	0.9999	0.0010	0.9391
S_70	example	0	0.9999	0.0010	0.9638
S_71	example	0	0.9999	0.0010	0.9955
S_72	example	0	0.9999	0.0010	0.9973
S_73	example	0	0.9999	0.0010	0.9983
S_74	example	0	0.9999	0.0010	0.8344
S_75	example	0	0.9999	0.0010	0.7398
S_76	example	0	0.9999	0.0010	0.6140
S_77	example	0	0.9999	0.0010	0.9990
S_78	example	0	0.9999	0.0010	0.9994
S_79	example	0	0.9999	0.0010	0.9996
S_8	example	0	0.9999	0.0010	0.9924
S_80	example	0	0.9999	0.0010	0.9955
S_81	example	0	0.9999	0.0010	0.8984
S_82	example	0	0.9999	0.0010	0.9391
S_83	example	0	0.9999	0.0010	1.0000
S_84	example	0	0.9999	0.0010	0.9983
S_85	example	0	0.9999	0.0010	0.9391
S_86	example	0	0.9999	0.0010	0.9638
S_87	example	0	0.9999	0.0010	0.9785
S_88	example	0	0.9999	0.0010	0.9996
S_89	example	0	0.9999	0.0010	0.8344
S_9	example	0	0.9999	0.0010	0.9973
S_90	example	0	0.9999	0.0010	0.9873
S_91	example	0	0.9999	0.0010	0.6140
S_92	example	0	0.9999	0.0010	0.8984
S_93	example	0	0.9999	0.0010	0.9973
S_94	example	0	0.9999	0.0010	0.9873
S_95	example	0	0.9999	0.0010	0.9996
S_96	example	0	0.9999	0.0010	0.9973
S_97	example	0	0.9999	0.0010	0.8984
S_98	example	0	0.9999	0.0010	0.9990
S_99	example	0	0.9999	0.0010	0.8984
